sep=,
DeviceTag:,Xsens DOT
FirmwareVersion:,2.2.1
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Custom modes - custom mode1
StartTime: ,2023-12-12_15:43:44_531 CET
© Movella Technologies B. V. 2005-2023

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z
69,2080996186,3.504738,-1.409921,-162.836792,0.017098,-0.043175,0.288197,-1.186163,-0.962269,-5.227028
70,2081012853,3.507159,-1.423668,-162.913803,-0.026102,-0.037347,0.250998,-1.430572,-1.080587,-5.138152
71,2081029520,3.508692,-1.438411,-162.988113,-0.054006,-0.049640,0.279483,-1.480786,-1.130199,-4.969978
72,2081046187,3.506145,-1.455242,-163.058792,-0.035233,-0.057840,0.262952,-1.721251,-1.242075,-4.749338
73,2081062854,3.501388,-1.474082,-163.130219,0.008764,-0.053170,0.260690,-1.856396,-1.364683,-4.784363
74,2081079521,3.492433,-1.493981,-163.198151,0.041317,-0.025948,0.279604,-2.104186,-1.414615,-4.571457
75,2081096188,3.480899,-1.515464,-163.264862,0.003697,-0.021530,0.222411,-2.258515,-1.504336,-4.491623
76,2081112855,3.466182,-1.536126,-163.329559,-0.000545,-0.023465,0.219131,-2.448062,-1.447130,-4.375251
77,2081129522,3.450305,-1.559941,-163.392654,-0.001093,-0.042098,0.246250,-2.516576,-1.629019,-4.269599
78,2081146189,3.431903,-1.584242,-163.454132,-0.016214,-0.027176,0.212287,-2.667064,-1.651110,-4.170760
79,2081162856,3.411299,-1.608631,-163.514587,0.014076,-0.025901,0.202497,-2.799186,-1.651469,-4.108905
80,2081179523,3.388514,-1.632025,-163.574310,0.003435,-0.015168,0.204825,-2.930350,-1.588026,-4.068066
81,2081196190,3.365505,-1.655906,-163.633469,-0.039056,-0.003286,0.197854,-2.943924,-1.613549,-4.033911
82,2081212857,3.340883,-1.681755,-163.691345,-0.050009,-0.003962,0.185448,-3.040318,-1.725643,-3.953666
83,2081229524,3.314497,-1.706877,-163.750351,-0.037583,-0.002385,0.198720,-3.149543,-1.684189,-4.018352
84,2081246191,3.289084,-1.732474,-163.809982,-0.033899,0.044096,0.203392,-3.093899,-1.713349,-4.058935
85,2081262858,3.262645,-1.756853,-163.869293,-0.032227,0.048280,0.186147,-3.156446,-1.637856,-4.046129
86,2081279525,3.235818,-1.781816,-163.930283,-0.036618,0.073096,0.163639,-3.184184,-1.676812,-4.145761
87,2081296192,3.210479,-1.807052,-163.991089,-0.059188,0.053467,0.154478,-3.096294,-1.690963,-4.131214
88,2081312859,3.185840,-1.830293,-164.051880,-0.035556,0.043395,0.159735,-3.055826,-1.569713,-4.138552
89,2081329526,3.161470,-1.854516,-164.112900,0.008547,0.090712,0.171244,-3.041303,-1.627931,-4.151679
90,2081346193,3.136531,-1.878144,-164.175034,0.038103,0.097057,0.160741,-3.079390,-1.594519,-4.220653
91,2081362860,3.110924,-1.901689,-164.236954,-0.008522,0.054290,0.137984,-3.120306,-1.587142,-4.208846
92,2081379527,3.084035,-1.923899,-164.298843,-0.012841,0.051123,0.136232,-3.198745,-1.505335,-4.207732
93,2081396194,3.055219,-1.946211,-164.362061,0.015216,0.055013,0.148526,-3.318599,-1.514108,-4.292253
94,2081412861,3.023415,-1.967396,-164.428192,0.028776,0.062580,0.134438,-3.505316,-1.453879,-4.469980
95,2081429528,2.988748,-1.986951,-164.494049,0.030472,0.061186,0.143453,-3.678048,-1.353081,-4.456930
96,2081446195,2.952644,-2.006421,-164.560318,-0.014645,0.067943,0.142378,-3.766322,-1.347075,-4.487192
97,2081462862,2.915113,-2.027136,-164.628891,-0.020424,0.058914,0.163606,-3.857952,-1.425910,-4.618495
98,2081479529,2.876015,-2.047094,-164.699081,-0.008854,0.053113,0.166922,-3.957137,-1.383124,-4.722047
99,2081496196,2.836258,-2.065250,-164.770248,0.030034,0.072308,0.151845,-4.000025,-1.274872,-4.782263
100,2081512863,2.797102,-2.083367,-164.843002,0.030545,0.073877,0.131247,-3.968765,-1.274616,-4.880795
101,2081529530,2.758363,-2.099154,-164.917358,0.001287,0.080248,0.151913,-3.948531,-1.136666,-4.982875
102,2081546197,2.720374,-2.114661,-164.993073,-0.031967,0.081590,0.166051,-3.907512,-1.120901,-5.066039
103,2081562864,2.685466,-2.127019,-165.069931,-0.010837,0.084103,0.172094,-3.726367,-0.932418,-5.144414
104,2081579531,2.652715,-2.138746,-165.149384,0.010250,0.088931,0.164248,-3.603656,-0.899454,-5.304045
105,2081596198,2.625280,-2.148901,-165.229065,0.041021,0.108124,0.136361,-3.286327,-0.803266,-5.322550
106,2081612865,2.602546,-2.156170,-165.309540,0.028748,0.111522,0.159769,-3.006278,-0.630354,-5.374261
107,2081629532,2.584746,-2.162595,-165.391769,-0.039468,0.089710,0.154154,-2.715164,-0.583048,-5.487482
108,2081646199,2.572787,-2.167185,-165.471848,-0.062628,0.066846,0.159013,-2.360121,-0.465985,-5.361969
109,2081662866,2.565330,-2.168596,-165.554749,-0.004499,0.073009,0.167380,-2.096720,-0.282086,-5.538721
110,2081679533,2.562298,-2.167863,-165.639740,-0.030998,0.043033,0.153141,-1.835944,-0.158748,-5.670358
111,2081696200,2.564128,-2.162337,-165.724747,-0.052579,0.068878,0.152917,-1.543959,0.128480,-5.683727
