sep=,
DeviceTag:,Dot2_blanc
FirmwareVersion:,2.4.0
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Custom modes - custom mode1
StartTime: ,2023-12-12_15:43:44_523 CET
© Movella Technologies B. V. 2005-2023

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z
176,2082779555,-85.043793,-6.041359,-17.849079,-0.246287,-0.267696,-3.048896,-33.611191,-43.116680,-21.569429
177,2082796222,-85.534767,-6.438791,-17.177679,-0.175755,-0.562820,-2.482394,-25.737419,-41.878559,-19.771906
178,2082812889,-85.773972,-6.809531,-16.511864,-0.054127,-0.763286,-2.133116,-10.401218,-41.265690,-18.467588
179,2082829556,-85.768112,-7.147860,-15.860334,-0.325797,-0.989298,-2.325686,4.446721,-40.208012,-16.676374
180,2082846223,-85.672127,-7.452875,-15.241276,-0.355490,-1.224142,-2.858334,9.826444,-38.121410,-14.793219
181,2082862890,-85.659714,-7.721121,-14.675725,-0.197961,-1.360495,-2.959383,4.578016,-34.778206,-12.799497
182,2082879557,-85.767822,-7.955737,-14.166931,-0.191986,-1.747091,-2.715625,-2.965296,-31.235889,-11.069721
183,2082896224,-85.875443,-8.166137,-13.708516,-0.262812,-2.009531,-1.992711,-3.237750,-28.109438,-9.898149
184,2082912891,-85.853210,-8.353337,-13.300797,-0.514480,-2.143686,-1.414105,4.218006,-24.989733,-8.748372
185,2082929558,-85.701164,-8.527160,-12.937002,-0.430417,-2.076264,-1.261151,11.703529,-22.340122,-8.103032
186,2082946225,-85.532516,-8.687385,-12.623848,-0.182857,-2.024541,-1.164825,12.314720,-19.301783,-7.458958
187,2082962892,-85.402168,-8.843835,-12.362312,0.069664,-2.268210,-1.071617,9.604438,-16.251961,-7.425324
188,2082979559,-85.309448,-9.000150,-12.147511,0.425380,-2.244576,-0.806719,6.961264,-13.503453,-7.609836
189,2082996226,-85.230782,-9.158204,-11.979212,0.741183,-2.053240,-0.524977,5.720005,-10.779010,-7.919106
190,2083012893,-85.116508,-9.322520,-11.842818,0.846244,-1.668231,-0.263502,7.584882,-8.943257,-8.432336
191,2083029560,-84.966011,-9.484725,-11.738742,0.930946,-1.303201,-0.307920,9.471089,-7.045969,-8.448956
192,2083046227,-84.789368,-9.639577,-11.666396,0.816877,-0.990906,-0.539732,10.743890,-5.164332,-8.154259
193,2083062894,-84.606995,-9.773157,-11.625379,0.420957,-0.707532,-0.616796,10.785419,-3.227881,-7.036363
194,2083079561,-84.410019,-9.886252,-11.613530,0.119363,-0.451860,-0.503585,11.370234,-1.421339,-5.966174
195,2083096228,-84.188423,-9.975790,-11.628109,-0.020713,-0.277453,-0.504012,12.574875,0.249192,-4.709550
