sep=,
DeviceTag:,Dot6_blanc
FirmwareVersion:,2.4.0
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Custom modes - custom mode5
StartTime: ,2023-11-17_10:16:38_930 CET
© Movella Technologies B. V. 2005-2023

PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z
1747,1033322812,-20.277578,-7.076871,14.264429,46.874931,280.889160,-6.625800,-0.097908,-0.755866,0.600275,-0.242385,
1748,1033339479,-18.189703,-1.563889,14.132352,102.901596,261.138947,-12.584690,-0.109122,-0.748856,0.591112,-0.279095,
1749,1033356146,-14.107551,3.901492,17.523247,48.323582,250.082108,-12.695234,-0.125138,-0.740323,0.583490,-0.309519,
1750,1033372813,-9.050191,5.484907,20.103018,-10.625358,233.201782,-4.201931,-0.145548,-0.729846,0.579048,-0.332933,
1751,1033389480,-3.366054,7.346166,15.816429,8.349746,209.238632,10.272443,-0.161129,-0.718961,0.575160,-0.355421,
1752,1033406147,-1.506682,11.589676,9.407917,26.053049,192.796127,22.190388,-0.172799,-0.707714,0.571514,-0.377695,
1753,1033422814,-3.527330,20.586420,-3.073359,-48.975452,190.295181,46.009960,-0.190614,-0.692155,0.574038,-0.393788,
1754,1033439481,-5.397893,17.152920,-5.205027,-65.721573,196.574829,69.135445,-0.209227,-0.673236,0.579138,-0.409361,
1755,1033456148,-5.237669,10.135295,8.517887,-117.050468,197.617615,107.044991,-0.230520,-0.648759,0.590282,-0.421355,
1756,1033472815,-3.311435,2.458819,13.159563,-140.656784,182.816452,116.978165,-0.251929,-0.622660,0.603477,-0.429699,
1757,1033489482,-1.686728,-1.651904,14.054766,-163.852081,158.535995,133.643387,-0.271980,-0.594858,0.619634,-0.433849,
1758,1033506149,3.054991,-16.856972,9.763160,-84.609741,128.544800,121.400879,-0.283000,-0.572475,0.630199,-0.441626,
1759,1033522816,5.556639,-16.924417,6.098758,-133.735519,127.995987,113.248276,-0.298343,-0.548284,0.642699,-0.444200,
1760,1033539483,10.795334,-1.508211,12.090380,-125.987236,113.388916,105.420181,-0.311942,-0.525555,0.654122,-0.445654,
1761,1033556150,13.817737,-6.918589,12.046247,-111.310585,84.755974,105.676208,-0.321522,-0.504886,0.665400,-0.446046,
1762,1033572817,12.040398,-7.277969,-3.424278,-79.009338,82.408112,101.155479,-0.328672,-0.485972,0.673956,-0.448988,
1763,1033589484,10.762284,-10.557865,4.793419,-115.323181,95.118073,100.618324,-0.339480,-0.464242,0.683838,-0.448997,
1764,1033606151,10.406202,5.351007,10.585486,-93.997314,75.811935,95.402245,-0.347086,-0.445027,0.692512,-0.449343,
1765,1033622818,11.624177,2.676881,6.017036,-101.172058,65.268204,107.819382,-0.353168,-0.424628,0.702591,-0.448698,
1766,1033639485,10.409448,3.446334,1.033415,-69.495369,54.769852,120.497559,-0.355257,-0.405010,0.711538,-0.451080,
1767,1033656152,9.210192,8.994980,0.091650,-60.596054,56.375031,134.404099,-0.355925,-0.384105,0.720264,-0.454973,
1768,1033672819,5.928723,-3.529432,7.374858,-35.271416,46.292053,134.158325,-0.353996,-0.365030,0.727453,-0.460709,
1769,1033689486,6.265193,-4.325874,9.868963,-59.789631,29.176035,144.558105,-0.350705,-0.344532,0.737339,-0.463287,
1770,1033706153,7.438050,0.138509,9.588240,-38.876541,9.826358,150.371887,-0.343743,-0.325564,0.746687,-0.467235,
1771,1033722820,6.322914,4.618729,9.382123,-14.169340,-6.848156,151.818924,-0.333561,-0.308626,0.754857,-0.472946,
1772,1033739487,1.625790,-7.964151,6.497742,-39.598003,-17.561609,160.977692,-0.322571,-0.290015,0.765276,-0.475597,
1773,1033756154,3.911347,-0.613353,8.149618,-25.631893,-33.681290,167.476929,-0.308546,-0.272244,0.775285,-0.479182,
1774,1033772821,2.725964,4.210550,13.381574,1.479402,-53.255676,174.013031,-0.290595,-0.256130,0.784010,-0.485057,
1775,1033789488,3.430672,2.043636,8.692209,31.982269,-76.359276,181.799911,-0.268133,-0.241847,0.791221,-0.493543,
1776,1033806155,0.159448,-0.709942,11.102135,-11.760386,-90.554550,197.764725,-0.244200,-0.224823,0.801944,-0.496696,
1777,1033822822,0.285616,6.265018,8.097858,26.924702,-113.012291,207.448578,-0.215423,-0.209417,0.810094,-0.503473,
1778,1033839489,-4.581266,0.006210,7.156044,-9.253295,-124.063171,220.613037,-0.185215,-0.191889,0.820606,-0.505450,
1779,1033856156,-6.110092,4.219313,5.296849,-15.889544,-141.851242,237.670288,-0.151520,-0.173175,0.831343,-0.505885,
1780,1033872823,-9.119214,1.163251,3.738257,-80.141541,-151.484970,249.844055,-0.117085,-0.151987,0.845860,-0.497707,
1781,1033889490,-11.436254,7.015655,1.558154,-158.432281,-163.910355,252.635178,-0.082345,-0.129692,0.864482,-0.478612,
1782,1033906157,-15.409221,0.862375,-1.471623,-287.947357,-176.088074,249.398132,-0.048433,-0.106710,0.889570,-0.441512,
1783,1033922824,-18.442862,-1.764435,-3.966016,-387.637085,-194.461609,236.909042,-0.014200,-0.085340,0.917079,-0.389206,
1784,1033939491,-19.343517,-2.220051,-8.667045,-476.416840,-215.478989,215.253815,0.020687,-0.067357,0.943957,-0.322459,
1785,1033956158,-19.605841,2.011219,-4.895599,-604.366760,-235.932190,188.598160,0.055794,-0.053831,0.968796,-0.235421,
1786,1033972825,-21.545238,2.517036,-13.275949,-608.283752,-263.927460,147.090683,0.092946,-0.046636,0.983857,-0.145640,
1787,1033989492,-22.670715,-5.055694,-16.999605,-652.912048,-271.122803,99.278519,0.128945,-0.046605,0.989366,-0.048552,
1788,1034006159,-21.101435,1.020976,-17.116623,-603.146851,-279.185699,44.489185,0.164834,-0.053151,0.984037,0.040930,
1789,1034022826,-18.732388,5.892480,-16.594933,-576.814575,-271.396210,3.588875,0.198628,-0.064550,0.969891,0.125268,
1790,1034039493,-18.235460,-0.454231,-19.391504,-564.464600,-257.149292,-39.387436,0.229671,-0.081438,0.947841,0.205468,
1791,1034056160,-17.444687,2.405806,-29.429886,-505.120514,-235.220627,-76.979607,0.257822,-0.101644,0.920803,0.274442,
1792,1034072827,-17.097380,7.176129,-29.099260,-443.812683,-199.145813,-99.165764,0.281385,-0.123398,0.891774,0.332168,
1793,1034089494,-16.665110,1.693862,-28.358076,-345.142883,-172.517181,-119.570549,0.303000,-0.144565,0.864395,0.374319,
1794,1034106161,-14.621819,5.335807,-21.747290,-253.349091,-144.700348,-130.759354,0.322787,-0.164218,0.840626,0.402726,
1795,1034122828,-13.264264,1.486822,-14.028250,-203.845505,-126.245117,-134.046829,0.341043,-0.182778,0.819000,0.423701,
1796,1034139495,-12.994284,-3.679225,-13.849110,-180.219559,-105.830971,-139.310196,0.357306,-0.201795,0.798537,0.440398,
1797,1034156162,-12.482269,-4.697814,-13.237756,-140.147293,-89.201645,-148.074173,0.372930,-0.220617,0.780328,0.450932,
1798,1034172829,-13.930787,-9.901793,-16.289862,-126.164688,-67.845779,-159.659744,0.386944,-0.241203,0.763068,0.458064,
1799,1034189496,-14.433054,-9.166940,-15.051161,-109.113373,-47.754074,-175.554489,0.399996,-0.263738,0.746825,0.461192,
1800,1034206163,-9.648497,13.379358,-6.492690,-130.105743,-30.524071,-163.903748,0.409184,-0.287181,0.729949,0.466123,
1801,1034222830,-6.846417,3.862945,-10.200389,-185.980408,-11.312597,-154.609756,0.412855,-0.313944,0.710045,0.476262,
1802,1034239497,-9.624353,12.162758,-10.495419,-217.270248,14.983613,-147.951035,0.411302,-0.343304,0.688942,0.488193,
1803,1034256164,-11.438387,6.353441,-10.536611,-217.014267,30.905306,-130.918945,0.406302,-0.371571,0.668733,0.499649,
1804,1034272831,-14.393125,7.494478,-6.075879,-147.909729,42.023659,-125.617264,0.403067,-0.395635,0.653791,0.503555,
1805,1034289498,-18.640619,-0.413268,1.879925,-135.668518,50.010532,-117.316818,0.398809,-0.418462,0.640196,0.505954,
1806,1034306165,-20.479328,5.365341,3.652679,-122.866402,56.407166,-117.311287,0.394446,-0.440727,0.627439,0.506451,
1807,1034322832,-22.663445,-5.486422,5.579083,-118.705467,59.523003,-116.761536,0.389747,-0.462627,0.614757,0.506110,
1808,1034339499,-22.203447,-3.063164,10.581007,-128.882462,57.659439,-126.550552,0.384986,-0.485525,0.600076,0.505925,
1809,1034356166,-20.857836,-8.005309,7.180635,-111.623116,59.329597,-129.628662,0.381262,-0.507494,0.586044,0.503629,
1810,1034372833,-17.127541,-2.732874,-1.621676,-104.901314,60.319107,-130.161057,0.377749,-0.528872,0.572063,0.500345,
1811,1034389500,-16.083660,-1.736310,-3.507961,-98.427544,65.416420,-129.806335,0.374031,-0.549884,0.558470,0.495823,
1812,1034406167,-14.975982,2.424582,-4.314050,-91.678131,71.978470,-131.751205,0.370201,-0.570801,0.545192,0.489800,
1813,1034422834,-16.334970,2.369976,-8.196595,-83.262650,82.880150,-125.977692,0.365533,-0.591205,0.533236,0.482206,
1814,1034439501,-17.180399,4.688302,-10.764240,-78.572540,94.171875,-123.337959,0.359946,-0.611562,0.522112,0.473107,
1815,1034456168,-17.610121,9.251651,-12.076301,-82.410339,111.177887,-111.935760,0.351669,-0.632009,0.512311,0.463068,
1816,1034472835,-17.619978,7.249355,-15.848454,-61.612263,122.591805,-103.115936,0.343579,-0.651072,0.505010,0.450581,
1817,1034489502,-16.692345,11.127785,-14.904994,-77.385979,142.579849,-89.710365,0.331366,-0.670789,0.498642,0.437716,
1818,1034506169,-16.419975,8.244525,-15.711493,-51.031834,152.656174,-77.329834,0.319912,-0.688482,0.495335,0.422248,
1819,1034522836,-16.604647,10.103088,-18.754375,-12.395014,168.504227,-64.001053,0.310094,-0.703895,0.496161,0.402738,
1820,1034539503,-18.810211,10.608208,-18.899481,7.784077,184.893936,-55.460457,0.300368,-0.718192,0.499444,0.380176,
1821,1034556170,-20.011721,8.497975,-21.201035,33.470531,200.348755,-44.315365,0.291270,-0.730770,0.505577,0.354300,
1822,1034572837,-23.770119,8.443519,-21.653261,54.811485,219.481033,-42.062634,0.282564,-0.742491,0.513351,0.324557,
1823,1034589504,-24.343746,6.100800,-21.094095,36.517254,237.308090,-34.807686,0.269824,-0.754352,0.521157,0.294184,
1824,1034606171,-26.279739,6.855071,-18.367455,19.555828,253.811066,-31.757061,0.253446,-0.766325,0.528506,0.263045,
1825,1034622838,-27.293409,7.122372,-14.213644,8.684530,260.403229,-18.487595,0.234456,-0.776807,0.536375,0.232172,
1826,1034639505,-28.186172,5.049337,-12.469117,-30.334581,270.399445,-12.292276,0.209706,-0.787266,0.543109,0.203148,
1827,1034656172,-27.433867,2.526179,-12.756658,-20.223145,272.843445,-0.670692,0.185257,-0.795299,0.550631,0.173162,
1828,1034672839,-30.583778,-0.399927,-13.690795,2.298378,276.012421,1.994773,0.162823,-0.801304,0.558170,0.140880,
1829,1034689506,-31.226511,2.994328,-15.778069,110.812904,274.725128,6.808010,0.152807,-0.802930,0.567428,0.099896,
1830,1034706173,-32.090557,4.917478,-13.889891,-34.476715,299.705353,2.688794,0.123585,-0.806974,0.573519,0.067798,
1831,1034722840,-29.953979,2.671694,-8.829000,-160.889053,314.747589,19.974342,0.077882,-0.810164,0.579281,0.044746,
1832,1034739507,-30.305403,-2.323150,-8.218049,-137.269943,302.601624,43.292362,0.035704,-0.809029,0.586293,0.021382,
1833,1034756174,-30.417027,-0.599900,-11.226810,137.837845,282.024719,55.610775,0.027615,-0.803580,0.594114,-0.022910,
1834,1034772841,-29.009222,-3.579812,-5.847077,60.604454,291.360901,46.672054,0.009702,-0.797601,0.599961,-0.061525,
1835,1034789508,-25.263908,-11.394583,-3.740315,116.549408,288.892181,29.131248,-0.001582,-0.791562,0.602075,-0.104562,
1836,1034806175,-19.064701,-4.287139,0.410285,84.932526,292.060608,14.943281,-0.016870,-0.785178,0.601831,-0.144947,
1837,1034822842,-16.900053,-2.232511,4.660277,136.383820,281.582672,14.272510,-0.025270,-0.777668,0.599274,-0.188323,
1838,1034839509,-19.557045,-3.562145,1.769386,152.289398,273.458435,4.513870,-0.031317,-0.769715,0.594018,-0.231735,
1839,1034856176,-17.680105,-2.265237,4.201250,72.485458,276.579773,-6.490158,-0.046806,-0.760824,0.589130,-0.268108,
1840,1034872843,-14.172125,-0.760906,12.536623,-46.967079,271.725708,-6.278665,-0.074959,-0.750077,0.588009,-0.293274,
1841,1034889510,-10.912331,0.562977,14.731836,-56.384304,255.133957,5.970368,-0.102072,-0.737793,0.587938,-0.315551,
1842,1034906177,-7.015671,0.027571,19.100086,-37.345444,232.194092,18.138163,-0.124503,-0.724871,0.587894,-0.336811,
1843,1034922844,-2.326291,-3.647083,20.279085,52.599056,200.717819,19.239759,-0.134612,-0.714265,0.583552,-0.362179,
1844,1034939511,-4.352328,26.529911,1.941266,-13.539534,191.206757,38.866398,-0.149672,-0.700563,0.584442,-0.381102,
1845,1034956178,-2.401537,8.769517,-0.271914,-112.174629,193.457169,63.831242,-0.173557,-0.681826,0.592719,-0.392015,
1846,1034972845,-4.832372,17.801937,-1.924217,-128.838837,195.744583,90.300293,-0.197631,-0.659443,0.603779,-0.401905,
1847,1034989512,-5.501117,-3.052205,6.218526,-186.230545,187.420181,110.151009,-0.225095,-0.633200,0.619388,-0.405891,
1848,1035006179,-2.683530,4.774708,11.130446,-133.995529,166.976303,129.232574,-0.244480,-0.607190,0.633398,-0.412742,
1849,1035022846,1.994396,-8.227977,9.071333,-44.660362,135.713440,132.726440,-0.252701,-0.585255,0.642788,-0.424786,
1850,1035039513,2.021414,-14.789336,8.053177,-68.516144,129.059280,113.626434,-0.263351,-0.564157,0.651786,-0.433068,
1851,1035056180,8.275127,-10.678925,14.685431,-100.895226,114.713699,104.676292,-0.275681,-0.543121,0.662172,-0.436518,
1852,1035072847,13.296392,-7.693452,17.219416,-105.758202,85.323433,103.030762,-0.285540,-0.523487,0.673460,-0.436898,
1853,1035089514,12.670311,0.914566,2.833889,-74.778076,70.748299,101.148132,-0.291657,-0.505904,0.682861,-0.438974,
1854,1035106181,9.042473,-9.127790,2.987348,-108.613029,75.767075,98.270157,-0.300847,-0.486575,0.693633,-0.437733,
1855,1035122848,9.010205,-3.298905,3.995710,-92.090332,67.739853,106.504898,-0.307385,-0.467348,0.703900,-0.437750,
1856,1035139515,11.137692,1.718355,5.784871,-47.988716,56.226368,114.075027,-0.309153,-0.449812,0.712057,-0.441666,
1857,1035156182,11.252166,4.345832,0.851131,9.188061,43.302822,119.162338,-0.305449,-0.434966,0.717171,-0.450745,
1858,1035172849,7.545201,-4.415929,-0.448119,-38.950451,52.552116,127.834480,-0.305102,-0.416301,0.725283,-0.455599,
1859,1035189516,8.272465,-0.705058,5.497781,-40.236027,45.923225,131.334641,-0.303772,-0.397452,0.733661,-0.459887,
1860,1035206183,7.873721,3.333465,4.780071,-53.030624,38.421143,132.204590,-0.302213,-0.378249,0.742925,-0.462231,
1861,1035222850,8.573270,-2.655168,3.556041,-17.215769,22.990667,138.670883,-0.296481,-0.360784,0.750468,-0.467688,
1862,1035239517,6.251233,-2.985940,4.164907,-26.462671,16.766565,158.121399,-0.289104,-0.341031,0.759549,-0.472443,
1863,1035256184,6.637850,7.565096,4.679155,20.610455,5.013993,159.126938,-0.277879,-0.323755,0.765509,-0.481624,
1864,1035272851,1.985800,-3.727751,7.454343,7.195253,-2.338097,163.305923,-0.266050,-0.305819,0.772462,-0.488871,
1865,1035289518,1.571269,-3.534973,8.312805,-23.237791,-16.187880,172.559418,-0.253207,-0.286445,0.782044,-0.492182,
1866,1035306185,4.042109,-0.211245,10.129065,-11.931973,-36.529854,182.414062,-0.236704,-0.267605,0.791422,-0.495995,
1867,1035322852,3.732494,4.227329,10.121636,23.634361,-60.391876,188.529388,-0.215466,-0.250785,0.798650,-0.502831,
1868,1035339519,0.154948,-2.365415,6.548345,-18.623417,-75.220345,205.447647,-0.192633,-0.231532,0.809291,-0.504315,
1869,1035356186,-2.479951,4.272886,3.510333,1.538927,-91.778984,217.303070,-0.166085,-0.212405,0.818422,-0.507430,
1870,1035372853,-3.817957,4.879628,-0.553763,9.701296,-100.664131,235.535553,-0.136654,-0.191706,0.826684,-0.511047,
1871,1035389520,-8.853020,2.010578,-1.027562,-4.853373,-109.206718,247.489777,-0.105485,-0.169656,0.835332,-0.512163,
1872,1035406187,-10.668885,2.810552,-0.112795,-63.736813,-116.734604,267.203186,-0.073155,-0.144588,0.847553,-0.505368,
1873,1035422854,-12.095853,0.285884,-2.523248,-265.289093,-121.247345,264.544434,-0.044464,-0.117664,0.872406,-0.472319,
1874,1035439521,-15.671411,-4.383734,-5.118861,-390.409363,-142.842407,257.573700,-0.015410,-0.091806,0.902255,-0.421034,
1875,1035456188,-14.064342,-7.806845,-8.292950,-400.859009,-167.579407,243.200439,0.016027,-0.068833,0.927988,-0.365846,
1876,1035472855,-16.920135,-4.426709,-11.493439,-540.478821,-185.319138,211.722168,0.046745,-0.050935,0.954721,-0.289357,
1877,1035489522,-16.878271,-12.331527,-19.081736,-584.764709,-205.171570,182.546814,0.078347,-0.037809,0.975024,-0.204355,
1878,1035506189,-15.620185,-3.427609,-18.982695,-597.515015,-216.630112,138.738907,0.109570,-0.031056,0.986679,-0.116169,
1879,1035522856,-13.961653,-5.501324,-22.144424,-623.380676,-221.738403,94.566185,0.139704,-0.030891,0.989423,-0.023872,
1880,1035539523,-12.134785,-1.095228,-20.961180,-612.711243,-217.898544,48.130829,0.167916,-0.036929,0.982886,0.066153,
1881,1035556190,-11.107193,-2.648379,-20.627462,-596.513062,-209.208786,4.889621,0.193938,-0.048553,0.967920,0.152188,
1882,1035572857,-10.442129,1.158640,-16.119362,-506.036865,-197.242416,-31.287735,0.218297,-0.062665,0.947928,0.223273,
1883,1035589524,-10.031640,-0.463057,-13.152239,-470.669312,-182.334991,-58.770164,0.240536,-0.079598,0.923768,0.287158,
1884,1035606191,-10.044662,-3.285753,-14.264556,-383.686859,-170.331253,-82.632812,0.262044,-0.096864,0.899086,0.337037,
1885,1035622858,-10.432587,-2.174895,-15.042161,-288.928802,-154.391571,-98.752693,0.282760,-0.113135,0.876601,0.372584,
1886,1035639525,-11.231042,-4.077392,-15.055157,-192.231430,-140.098953,-113.002495,0.303454,-0.127828,0.858007,0.394209,
1887,1035656192,-11.811842,-3.845131,-15.824978,-106.133301,-125.959000,-121.841995,0.324129,-0.140512,0.843827,0.403921,
1888,1035672859,-11.488330,-0.902872,-13.618448,-71.575653,-112.286469,-127.522774,0.343901,-0.152974,0.831559,0.408462,
1889,1035689526,-10.194514,-4.793449,-15.758547,-81.950356,-95.837250,-129.626740,0.361319,-0.167104,0.818886,0.413462,
1890,1035706193,-13.387484,-8.469530,-15.412240,-93.683884,-76.808693,-141.763809,0.376645,-0.184333,0.805667,0.418402,
1891,1035722860,-13.338432,-7.781713,-13.590105,-122.232414,-55.449871,-151.883102,0.388999,-0.205505,0.791000,0.425166,
1892,1035739527,-13.758793,-10.645650,-12.016293,-111.848938,-37.009026,-165.780899,0.400043,-0.228684,0.776949,0.428975,
1893,1035756194,-12.326453,6.325900,-6.966844,-95.433540,-23.468691,-167.494354,0.409857,-0.251796,0.764031,0.429969,
1894,1035772861,-10.108908,5.336359,-9.258959,-129.206924,-7.510343,-152.438782,0.415340,-0.276046,0.749891,0.434690,
1895,1035789528,-9.985362,9.552636,-9.346166,-155.653809,10.962375,-147.650421,0.417012,-0.302297,0.734733,0.441460,
1896,1035806195,-9.549919,7.311760,-12.086071,-132.915955,25.868084,-138.290726,0.417061,-0.326853,0.721731,0.445344,
1897,1035822862,-15.743091,8.639007,-5.054445,-144.925720,44.842403,-132.269241,0.413755,-0.352458,0.708835,0.449593,
1898,1035839529,-17.678150,3.351202,-4.439585,-103.556625,49.247410,-125.492271,0.411332,-0.374893,0.698746,0.449461,
1899,1035856196,-21.955368,3.171544,3.598848,-104.182922,57.188496,-127.275223,0.407900,-0.397836,0.688553,0.448597,
1900,1035872863,-23.254681,1.518892,3.976442,-91.959831,58.574837,-128.323090,0.404846,-0.420005,0.678716,0.446139,
1901,1035889530,-22.500771,-1.093549,4.454926,-87.672256,58.874928,-129.994278,0.401897,-0.441853,0.668632,0.442917,
1902,1035906197,-20.064655,-5.924667,0.387960,-51.342384,56.625629,-128.138763,0.401177,-0.461023,0.660475,0.436220,
1903,1035922864,-18.119497,-1.581374,2.005851,-70.447235,57.286884,-134.426422,0.399317,-0.481725,0.650350,0.430734,
1904,1035939531,-16.452457,0.360936,-4.513514,-42.679737,62.835522,-133.856430,0.398633,-0.500851,0.641952,0.422064,
1905,1035956198,-16.848789,0.731172,-5.389372,-67.653091,70.663994,-136.630341,0.395336,-0.521883,0.631913,0.414769,
1906,1035972865,-17.483744,2.537462,-9.033045,-69.676750,81.861588,-133.393051,0.390403,-0.543082,0.622255,0.406751,
1907,1035989532,-18.165554,1.936031,-11.269938,-60.044434,90.652214,-132.183853,0.385092,-0.563798,0.613383,0.396985,
1908,1036006199,-17.481222,2.471847,-14.272468,-45.177383,103.156372,-126.801369,0.379309,-0.583564,0.606146,0.384922,
1909,1036022866,-18.050329,4.263248,-17.146158,-15.660235,113.481415,-121.792999,0.374576,-0.601475,0.601208,0.369418,
1910,1036039533,-16.717592,6.725143,-16.952381,-33.843575,132.160690,-115.340317,0.365989,-0.620416,0.596519,0.353979,
1911,1036056200,-17.384251,7.117940,-22.663181,1.870224,146.238937,-110.724068,0.358859,-0.637327,0.594442,0.334175,
1912,1036072867,-18.118145,7.765398,-26.355358,4.296517,167.823563,-101.209656,0.349289,-0.653827,0.594069,0.312393,
1913,1036089534,-19.290503,9.713229,-24.518566,6.559311,189.550842,-96.014992,0.337438,-0.670145,0.594901,0.288329,
1914,1036106201,-22.048166,5.100022,-27.680424,10.538531,211.323807,-87.612480,0.323319,-0.685728,0.597190,0.261927,
1915,1036122868,-23.362560,6.521786,-22.784983,-19.676069,234.858490,-82.657600,0.303500,-0.702336,0.599202,0.235731,
1916,1036139535,-24.452038,0.028556,-25.888384,-19.755951,251.478409,-74.873627,0.281490,-0.717820,0.601892,0.207901,
1917,1036156202,-26.148697,3.078202,-20.577328,-30.292931,268.723175,-70.124443,0.256263,-0.732691,0.604498,0.179098,
1918,1036172869,-27.150850,5.353405,-18.391905,-29.574579,277.110046,-56.537285,0.229581,-0.745293,0.607822,0.149610,
1919,1036189536,-28.711489,2.417933,-15.872556,-26.570463,286.540955,-50.481110,0.201856,-0.756127,0.611064,0.118859,
1920,1036206203,-31.763193,-3.436949,-18.365482,22.211203,289.496368,-51.078140,0.178906,-0.764238,0.613997,0.083307,
1921,1036222870,-33.852337,-3.210792,-19.448179,50.522728,299.458069,-55.609715,0.157986,-0.770667,0.615778,0.043933,
1922,1036239537,-34.464970,0.411300,-16.698423,-110.146591,324.285828,-57.352261,0.116572,-0.779347,0.615442,0.016127,
1923,1036256204,-32.028328,-2.195762,-11.875175,-148.999268,331.463440,-36.113338,0.069839,-0.784732,0.615828,-0.008584,
1924,1036272871,-33.058601,-3.978429,-7.489326,-80.628601,319.354919,-14.161013,0.031936,-0.785499,0.616888,-0.037697,
1925,1036289538,-33.507843,-5.280982,-3.171006,74.532982,304.287781,-11.505844,0.013171,-0.783739,0.615927,-0.078819,
1926,1036306205,-29.215160,-3.359671,2.563343,18.129992,300.286804,-21.120855,-0.011668,-0.781483,0.613272,-0.114217,
1927,1036322872,-24.058487,1.356408,3.447104,38.246109,290.499420,-28.555319,-0.033339,-0.778682,0.608308,-0.150015,
1928,1036339539,-19.548840,4.538036,3.529575,59.533554,276.617706,-21.110664,-0.051077,-0.774309,0.602739,-0.185858,
1929,1036356206,-17.993740,1.892484,5.633755,72.505203,267.180511,-14.519560,-0.066219,-0.768469,0.596667,-0.221491,
1930,1036372873,-16.720585,-1.916901,11.049509,28.453970,256.567200,-14.979545,-0.085237,-0.761465,0.591198,-0.251774,
1931,1036389540,-13.648993,3.776682,13.237903,-1.078264,243.379730,-12.641990,-0.106155,-0.753402,0.586478,-0.277776,
1932,1036406207,-9.801655,5.412962,12.083521,-48.764145,231.320007,-1.296706,-0.130688,-0.743240,0.584431,-0.298255,
1933,1036422874,-7.977478,3.307417,13.967222,-56.186630,214.958481,16.273693,-0.153758,-0.731355,0.584285,-0.316370,
1934,1036439541,-5.995540,1.971610,13.442929,-9.354068,197.417007,25.870138,-0.169807,-0.719835,0.582866,-0.336558,
1935,1036456208,-2.955468,6.534910,12.424237,1.959433,181.482285,31.844664,-0.182934,-0.708306,0.581484,-0.355970,
1936,1036472875,-1.555298,16.047932,7.615983,2.395901,173.212616,50.158596,-0.194302,-0.695167,0.581793,-0.374843,
1937,1036489542,-3.218409,15.558965,-6.174428,-54.068779,169.747101,68.116272,-0.210055,-0.678604,0.586673,-0.388831,
1938,1036506209,-4.391391,12.469831,-9.092566,-67.957893,183.186035,98.715385,-0.226468,-0.657681,0.594423,-0.403522,
1939,1036522876,-5.674070,4.089592,10.820575,-53.138794,180.314148,121.250656,-0.239696,-0.634834,0.602941,-0.419517,
1940,1036539543,-4.090231,-3.110444,12.620563,-95.032135,158.721039,123.677582,-0.254560,-0.610957,0.614358,-0.429528,
1941,1036556210,-3.952863,-6.709539,2.939663,-108.478867,154.548126,138.576828,-0.269081,-0.584816,0.627416,-0.438103,
1942,1036572877,1.974375,-6.249856,12.369147,-60.497234,138.639786,114.797234,-0.279338,-0.563161,0.635427,-0.448390,
1943,1036589544,5.904360,-15.015157,13.099044,-133.698456,121.919655,111.344086,-0.294075,-0.539418,0.648054,-0.450083,
1944,1036606211,13.222247,-11.435354,11.868580,-99.363823,99.356224,108.239632,-0.303991,-0.518410,0.658628,-0.452824,
1945,1036622878,14.300647,-11.924715,1.732079,-108.644203,86.827499,106.475533,-0.313374,-0.497581,0.669787,-0.453426,
1946,1036639545,11.782927,-0.544802,1.315196,-65.753983,88.141335,94.550941,-0.320412,-0.479472,0.676823,-0.457552,
1947,1036656212,10.625641,-5.319564,11.793481,-69.971725,75.062752,99.829185,-0.325999,-0.461288,0.684808,-0.460409,
1948,1036672879,10.484326,-4.847127,-0.837721,-43.474194,65.367462,104.946678,-0.328418,-0.444269,0.691524,-0.465362,
1949,1036689546,10.932780,2.998014,4.452619,-56.910999,68.863487,115.676262,-0.331206,-0.425093,0.699388,-0.469526,
1950,1036706213,8.701757,-1.076650,3.991293,-52.827976,61.437840,110.019241,-0.333272,-0.407007,0.706662,-0.473185,
1951,1036722880,9.275348,-5.775133,7.651848,-87.527916,55.164749,120.856796,-0.335871,-0.386348,0.716924,-0.473229,
1952,1036739547,10.882243,-0.954754,5.644728,-78.962860,38.162762,126.222549,-0.335696,-0.366484,0.727337,-0.473264,
1953,1036756214,11.260126,9.357599,2.411907,-39.980560,24.490633,135.975586,-0.331200,-0.348242,0.735892,-0.476967,
1954,1036772881,6.957941,-6.907689,2.133832,-18.960735,18.387306,144.143463,-0.324308,-0.330426,0.743345,-0.482785,
1955,1036789548,5.571244,-1.269754,6.907187,-42.977268,9.362858,157.723648,-0.316474,-0.310455,0.753176,-0.485991,
1956,1036806215,5.716173,2.361127,8.603240,-35.235394,-7.929433,160.091461,-0.306068,-0.291612,0.762917,-0.489124,
1957,1036822882,5.903695,6.097854,9.574778,-9.482812,-26.842073,167.536240,-0.291789,-0.274256,0.771512,-0.494381,
1958,1036839549,3.275542,-8.190519,8.294051,-44.088856,-44.002960,178.728943,-0.275996,-0.255223,0.783220,-0.495231,
1959,1036856216,5.500655,3.792444,7.897931,-18.712091,-66.741173,189.961594,-0.255642,-0.237335,0.793782,-0.498227,
