sep=,
DeviceTag:,Dot2_blanc
FirmwareVersion:,2.4.0
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Custom modes - custom mode5
StartTime: ,2023-11-17_10:45:32_044 CET
© Movella Technologies B. V. 2005-2023

PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z
1517,2746581280,10.978296,-0.124502,12.053312,-51.864914,75.408325,-159.024643,0.381181,-0.624515,0.036430,-0.680710,
1518,2746597947,13.277055,2.160158,18.371050,-59.101254,86.110474,-148.471802,0.360461,-0.619573,0.033271,-0.696492,
1519,2746614614,14.120661,3.922761,19.401190,-52.903000,106.688332,-148.250626,0.339957,-0.611721,0.030556,-0.713655,
1520,2746631281,16.313402,2.929189,20.711147,-61.705727,127.379807,-145.830688,0.318548,-0.601595,0.029962,-0.731931,
1521,2746647948,16.933161,-13.488119,-3.406639,-36.545147,112.075943,-113.760841,0.302587,-0.591310,0.028760,-0.746979,
1522,2746664615,20.525131,-12.580542,6.764462,-22.514982,118.646111,-108.198509,0.288242,-0.579355,0.026818,-0.761943,
1523,2746681282,21.014448,-8.408985,8.028152,-81.607391,111.419769,-89.070168,0.270912,-0.570274,0.032744,-0.774812,
1524,2746697949,25.580772,-14.917003,-4.142949,-62.603363,126.671814,-83.590378,0.255553,-0.558373,0.037581,-0.788360,
1525,2746714616,29.501465,-1.313020,13.929466,-71.044609,122.482971,-76.687035,0.240186,-0.546949,0.043798,-0.800781,
1526,2746731283,28.134005,-0.558864,4.208262,-55.863518,134.869934,-73.760811,0.226146,-0.533223,0.048875,-0.813728,
1527,2746747950,24.636412,1.497215,6.732831,-60.811989,137.269272,-74.012474,0.211533,-0.519086,0.054557,-0.826340,
1528,2746764617,18.645393,0.799956,3.958615,-87.926697,135.978134,-67.896111,0.195479,-0.505576,0.063872,-0.837921,
1529,2746781284,16.343185,-1.593965,4.778159,-65.781929,134.468903,-73.264839,0.180291,-0.491365,0.070005,-0.849215,
1530,2746797951,15.301193,8.546135,10.643368,-47.537960,127.458160,-71.489616,0.166600,-0.477264,0.073790,-0.859668,
1531,2746814618,17.550329,8.125896,15.336445,-54.683521,131.652878,-79.097595,0.151320,-0.462630,0.077977,-0.870061,
1532,2746831285,20.069773,3.377238,5.253629,-40.952175,124.453590,-76.126686,0.137334,-0.448315,0.080398,-0.879602,
1533,2746847952,23.051655,-1.146616,3.515764,-32.640778,139.328644,-88.121452,0.122105,-0.431841,0.081214,-0.889954,
1534,2746864619,20.887646,5.098236,6.972546,-55.936676,142.792816,-94.214371,0.104508,-0.415152,0.084670,-0.899760,
1535,2746881286,17.717855,0.145386,2.561369,-46.839718,140.541733,-98.491943,0.086854,-0.398403,0.086567,-0.908982,
1536,2746897953,15.572578,9.705837,22.936981,-81.879066,143.655670,-99.672768,0.066919,-0.381427,0.093002,-0.917277,
1537,2746914620,16.419907,3.233039,9.040767,-62.285397,143.239716,-100.800652,0.047874,-0.364012,0.096652,-0.925134,
1538,2746931287,17.493881,5.944632,17.513840,-42.949409,158.128036,-110.268661,0.028341,-0.344314,0.097218,-0.933383,
1539,2746947954,20.068012,-3.541316,3.769546,-55.546314,153.912628,-106.690521,0.008705,-0.324900,0.099555,-0.940459,
1540,2746964621,21.331505,-4.862970,19.242907,-27.603403,171.610321,-111.933319,-0.010576,-0.302853,0.097774,-0.947955,
1541,2746981288,21.197042,-6.775144,25.038311,-93.352852,175.953568,-96.179588,-0.030613,-0.279593,0.105658,-0.953802,
1542,2746997955,21.811508,-15.872053,17.386625,-77.262108,192.528351,-84.516525,-0.048580,-0.253630,0.111612,-0.959617,
1543,2747014622,18.798464,-9.824385,25.894466,-116.191299,197.705887,-62.257927,-0.064879,-0.226039,0.123701,-0.964057,
1544,2747031289,21.086781,-15.107694,18.456347,-107.584198,213.601059,-45.334114,-0.078710,-0.195723,0.134857,-0.968154,
1545,2747047956,21.363974,-12.978667,14.987116,-165.016602,211.473785,-14.513387,-0.089667,-0.164198,0.154851,-0.970067,
1546,2747064623,24.073011,-11.023942,9.496098,-191.638260,209.525024,5.835278,-0.098189,-0.131914,0.178894,-0.970034,
1547,2747081290,21.952923,-3.980389,22.335644,-307.880676,211.513687,34.495373,-0.104719,-0.096695,0.219458,-0.965160,
1548,2747097957,21.179575,-4.020076,7.056179,-339.049255,208.858124,58.884777,-0.107858,-0.060328,0.264068,-0.956559,
1549,2747114624,19.674665,-3.435399,3.336809,-360.043030,193.526459,87.844734,-0.106206,-0.024486,0.311164,-0.944091,
1550,2747131291,18.353968,-1.075127,-1.405614,-368.963562,168.577133,109.959435,-0.100056,0.009119,0.358812,-0.927993,
1551,2747147958,17.672880,-0.097007,3.725663,-384.097656,145.912933,129.399582,-0.089739,0.040832,0.407454,-0.907894,
1552,2747164625,20.041546,-0.355683,-6.758366,-437.033722,115.663162,149.615891,-0.074307,0.070233,0.461591,-0.881187,
1553,2747181292,12.322178,1.574656,1.865445,-484.152435,91.138161,163.713531,-0.054617,0.097556,0.519500,-0.847131,
1554,2747197959,12.151656,-1.789527,-5.896678,-470.799652,53.127216,165.823761,-0.031744,0.119727,0.573203,-0.810004,
1555,2747214626,14.901340,-5.145874,-4.234562,-381.040253,28.985226,178.592392,-0.006816,0.139181,0.613689,-0.777161,
1556,2747231293,10.427363,0.234545,-5.490770,-365.046631,-2.410531,173.323578,0.019965,0.154113,0.650343,-0.743583,
1557,2747247960,13.226935,-7.046610,-1.954556,-327.615234,-24.360409,177.186462,0.048298,0.166680,0.680772,-0.711650,
1558,2747264627,9.095944,-0.179685,-0.110421,-347.005463,-44.913147,179.079315,0.079128,0.176673,0.710946,-0.676086,
1559,2747281294,8.889050,-5.830411,-3.690532,-286.341644,-61.910065,171.181366,0.109129,0.184408,0.733179,-0.645402,
1560,2747297961,9.175537,-3.057729,-3.709643,-230.158203,-76.232857,169.758041,0.138754,0.191172,0.748426,-0.619733,
1561,2747314628,8.419275,-3.744734,-1.313077,-198.395065,-86.556252,161.184952,0.167591,0.196416,0.759615,-0.596933,
1562,2747331295,7.465179,-3.176406,2.928779,-221.730560,-94.160400,159.719543,0.197510,0.199972,0.771468,-0.570832,
1563,2747347962,6.482994,1.102822,-2.278133,-293.252258,-105.306618,156.212982,0.230022,0.199755,0.787397,-0.535915,
1564,2747364629,3.233844,0.698255,2.414713,-270.383179,-111.025948,143.565140,0.260975,0.197976,0.799867,-0.502912,
1565,2747381296,8.506314,1.907799,-4.819594,-201.758438,-127.486862,133.938019,0.290673,0.196139,0.805472,-0.477769,
1566,2747397963,10.456323,-0.618009,4.236636,-193.476746,-136.133224,123.262543,0.319951,0.192534,0.809240,-0.453546,
1567,2747414630,5.216585,6.773874,-8.322712,-97.955170,-133.525986,109.198906,0.344952,0.191684,0.806304,-0.440625,
1568,2747431297,5.431973,-2.178837,-8.862918,-51.849033,-148.879395,98.089355,0.369497,0.190741,0.799363,-0.433728,
1569,2747447964,4.477434,3.763227,-3.363226,-47.357143,-156.885422,97.023018,0.394506,0.189285,0.791178,-0.427299,
1570,2747464631,4.147190,0.541033,-6.556473,-41.166580,-172.769745,84.627190,0.420108,0.185643,0.781440,-0.422383,
1571,2747481298,0.447495,3.265555,-7.704690,-53.957741,-176.889633,78.655952,0.445820,0.180152,0.771777,-0.416126,
1572,2747497965,1.819659,0.969511,-5.362279,-26.752859,-196.006973,64.476631,0.471733,0.173544,0.758948,-0.413956,
1573,2747514632,1.299340,6.776442,-6.440676,3.765895,-207.296295,58.827839,0.497357,0.167579,0.742958,-0.415426,
1574,2747531299,5.869427,2.647889,-8.078931,-14.988853,-235.557297,43.051334,0.525021,0.156690,0.725652,-0.416222,
1575,2747547966,6.279286,0.222154,12.442440,-73.053032,-230.448105,43.789238,0.552880,0.141581,0.711363,-0.410186,
1576,2747564633,5.325458,0.523240,20.636972,-104.645821,-230.028122,32.143169,0.579972,0.122573,0.698279,-0.401281,
1577,2747581300,3.011733,-1.002497,16.545732,-85.270134,-206.800201,24.206610,0.603254,0.105603,0.685277,-0.394130,
1578,2747597967,-3.202789,-4.001987,26.851868,-50.444904,-183.546890,6.770168,0.622182,0.091186,0.671927,-0.391280,
1579,2747614634,-10.582524,-10.037478,15.453905,-78.293457,-173.917419,17.950081,0.640757,0.075812,0.660312,-0.384294,
1580,2747631301,-16.809681,1.960846,15.902774,-104.514702,-156.307724,9.454603,0.656999,0.058097,0.651367,-0.375112,
1581,2747647968,-14.785344,-10.868966,-0.077431,-61.010933,-162.236298,2.232722,0.672631,0.043513,0.639061,-0.370521,
1582,2747664635,-10.857670,-8.568091,3.801153,-90.165085,-157.817429,27.206211,0.688928,0.028604,0.628182,-0.360498,
1583,2747681302,-8.429035,-5.463638,4.854523,-69.104553,-159.887405,20.002144,0.704487,0.015015,0.615595,-0.352883,
1584,2747697969,-7.414150,-8.244277,0.709917,-61.843765,-163.567871,22.160748,0.720021,0.002166,0.601850,-0.345474,
1585,2747714636,-8.957738,-3.491295,0.384247,-66.112457,-167.036896,22.520769,0.735394,-0.011280,0.587559,-0.337421,
1586,2747731303,-6.774006,-1.199535,0.560655,-37.074547,-179.076263,6.347122,0.750541,-0.023580,0.570128,-0.333312,
1587,2747747970,-3.652081,-2.597115,4.981429,-34.088390,-176.348434,-5.766510,0.764371,-0.036402,0.552418,-0.330541,
1588,2747764637,-3.467313,-9.189495,8.238658,-12.001961,-180.419296,-10.094196,0.777924,-0.047286,0.532785,-0.329773,
1589,2747781304,-4.101759,-1.333784,12.457641,-67.390045,-184.355240,-15.356542,0.790570,-0.065011,0.514912,-0.325038,
1590,2747797971,-5.133702,0.039034,9.787022,-89.820007,-176.710724,-32.206825,0.800993,-0.086152,0.498366,-0.320361,
1591,2747814638,-3.844444,-0.821880,8.287012,-74.602127,-182.850113,-50.957058,0.810499,-0.107080,0.479714,-0.318608,
1592,2747831305,-3.751139,1.278825,8.942452,-95.342171,-178.481430,-62.804192,0.818097,-0.130970,0.461902,-0.316578,
1593,2747847972,-4.437642,-0.504445,8.920386,-74.500740,-174.678650,-82.704491,0.824172,-0.153407,0.442761,-0.318087,
1594,2747864639,-4.134363,-0.924915,8.818624,-87.698418,-177.408005,-97.295792,0.828664,-0.178329,0.423138,-0.320124,
1595,2747881306,-2.533890,-0.781994,12.675162,-104.985466,-173.541885,-118.739220,0.830568,-0.206267,0.403754,-0.323426,
1596,2747897973,-0.874860,0.908563,4.560578,-79.687416,-179.335999,-143.295975,0.831421,-0.232598,0.381235,-0.330617,
1597,2747914640,2.112607,-0.119408,8.160687,-71.378502,-175.567291,-160.408737,0.832282,-0.260307,0.356304,-0.335568,
1598,2747931307,3.342571,-0.562999,7.116261,-90.245499,-179.962189,-182.553131,0.828617,-0.289230,0.331652,-0.346060,
1599,2747947974,3.320747,-9.624660,11.745933,-75.292824,-171.845612,-190.705994,0.823504,-0.315884,0.306355,-0.358073,
1600,2747964641,2.381329,-9.779807,13.052769,-85.082993,-160.789337,-188.460571,0.816336,-0.342568,0.282520,-0.369371,
1601,2747981308,0.259262,-11.563204,13.206467,-144.570526,-150.036102,-185.003387,0.804681,-0.375059,0.262876,-0.377791,
1602,2747997975,-4.877820,-9.987707,11.487773,-172.854340,-142.950485,-183.550919,0.789911,-0.409765,0.245239,-0.384709,
1603,2748014642,-5.564466,-12.806371,20.585873,-210.429367,-122.627769,-178.804474,0.770979,-0.446703,0.231879,-0.390244,
1604,2748031309,-4.593556,-8.238697,17.595339,-256.314880,-97.740311,-172.863342,0.746979,-0.486210,0.223824,-0.394380,
1605,2748047976,-2.204922,-11.777767,16.473213,-214.687439,-71.344299,-170.879562,0.723728,-0.518636,0.215959,-0.400758,
1606,2748064643,-0.451828,-4.330695,10.535528,-188.489441,-48.714619,-167.412125,0.700840,-0.546050,0.208885,-0.408694,
1607,2748081310,1.622511,-4.015787,10.740269,-131.255371,-25.856621,-165.777527,0.681084,-0.565565,0.200630,-0.419547,
1608,2748097977,3.811994,1.660572,2.568397,-108.721626,-10.600492,-165.707504,0.662138,-0.581390,0.192339,-0.431944,
1609,2748114644,5.027934,-0.309272,1.349704,-80.383209,-5.551764,-164.920547,0.644978,-0.593697,0.182673,-0.445162,
1610,2748131311,7.544297,5.200593,-0.117697,-21.329437,-1.948051,-171.414490,0.631953,-0.600006,0.168838,-0.460579,
1611,2748147978,8.368838,1.780194,2.864338,4.711297,1.002814,-175.693512,0.620415,-0.603445,0.153038,-0.477001,
1612,2748164645,7.648537,5.548968,0.574543,-4.191056,2.681257,-183.611359,0.607065,-0.607330,0.137196,-0.493771,
1613,2748181312,8.543243,2.263099,1.557476,12.733250,8.281544,-187.092377,0.594384,-0.608941,0.120214,-0.511330,
1614,2748197979,9.249091,3.014970,2.348250,-5.117044,7.474864,-191.712570,0.579316,-0.611765,0.103980,-0.528521,
1615,2748214646,9.376694,-1.815941,4.367602,-27.392818,14.184259,-187.702972,0.562005,-0.615410,0.090288,-0.545234,
1616,2748231313,8.610262,-2.504602,5.595067,-12.860939,20.372166,-185.258163,0.545668,-0.616867,0.076098,-0.562086,
1617,2748247980,8.252748,-4.394208,5.153059,-52.034393,25.165564,-173.788803,0.526295,-0.620452,0.066465,-0.577621,
1618,2748264647,8.248016,-2.330365,3.174097,-70.482368,30.557379,-170.576523,0.505085,-0.624500,0.059043,-0.592801,
1619,2748281314,9.946571,-1.990224,5.054594,-21.754786,39.273071,-164.982864,0.488354,-0.623735,0.048533,-0.608376,
1620,2748297981,9.287492,2.287220,7.116169,-37.304081,40.228767,-160.632751,0.470278,-0.623560,0.039832,-0.623246,
1621,2748314648,10.959173,-3.291713,14.688495,-115.530464,58.291943,-160.681137,0.444636,-0.626606,0.039420,-0.638843,
1622,2748331315,12.286814,-2.065427,15.299095,-135.685760,73.963562,-147.739044,0.417863,-0.628802,0.043047,-0.654336,
1623,2748347982,13.510886,-2.762167,20.604607,-80.570358,99.091156,-146.477768,0.395728,-0.624656,0.043039,-0.671835,
1624,2748364649,14.458380,0.875226,17.314062,-58.232075,119.995827,-143.385513,0.375484,-0.616606,0.042304,-0.690673,
1625,2748381316,17.068962,9.019700,24.077299,-63.843437,138.590210,-148.422913,0.353782,-0.606436,0.042658,-0.710820,
1626,2748397983,18.030556,-13.860777,0.500169,-30.416124,135.407791,-123.684334,0.337296,-0.594145,0.041517,-0.729047,
1627,2748414650,19.372990,-19.827360,7.942724,-47.550419,139.686157,-108.072243,0.320719,-0.581724,0.043753,-0.746212,
1628,2748431317,18.976130,-13.939813,9.987389,-85.105217,134.118210,-87.598091,0.303015,-0.571115,0.051549,-0.761159,
1629,2748447984,22.797438,-18.333534,-8.435571,-11.300486,142.049026,-77.423508,0.292329,-0.555932,0.052364,-0.776371,
1630,2748464651,27.770512,-2.675177,15.798295,-90.872414,138.449722,-74.536804,0.275382,-0.544213,0.062247,-0.790021,
1631,2748481318,28.689497,-9.639101,7.505304,-54.794930,153.248611,-59.924946,0.262645,-0.528843,0.069680,-0.804051,
1632,2748497985,26.496199,2.864328,10.485219,-52.465321,156.596436,-68.900833,0.248828,-0.512752,0.076238,-0.818150,
1633,2748514652,24.445381,1.978912,3.943348,-68.176544,156.285706,-56.208805,0.235169,-0.496781,0.085523,-0.831024,
1634,2748531319,19.218060,4.253505,-6.987734,-23.606031,152.583588,-68.981117,0.223067,-0.479593,0.088298,-0.844065,
1635,2748547986,15.487790,6.073776,8.042186,-34.533211,145.098206,-73.910927,0.209545,-0.463496,0.091758,-0.856069,
1636,2748564653,14.016696,6.146769,-0.910777,-28.935888,142.037430,-83.153122,0.195159,-0.447459,0.093729,-0.867709,
1637,2748581320,15.810384,15.859510,16.841908,-42.398949,128.059921,-86.941048,0.179491,-0.433382,0.096685,-0.877853,
1638,2748597987,18.283573,2.218478,5.578987,-49.445152,133.522476,-93.892906,0.162296,-0.418619,0.100138,-0.887920,
1639,2748614654,18.557741,-3.924410,9.343785,-76.818008,139.639252,-96.897644,0.142848,-0.403483,0.107010,-0.897416,
1640,2748631321,18.388199,-4.073385,5.842278,-69.437637,144.689651,-94.196281,0.124012,-0.387201,0.113109,-0.906595,
1641,2748647988,18.032400,-2.385553,14.485785,-42.702778,154.863434,-101.187912,0.105509,-0.368935,0.115396,-0.916215,
1642,2748664655,17.986254,8.256248,18.806377,-30.604841,158.406662,-94.048035,0.088476,-0.349613,0.116419,-0.925419,
1643,2748681322,19.770100,0.857052,12.749126,-44.967590,166.076752,-104.720459,0.069077,-0.329336,0.118805,-0.934164,
1644,2748697989,20.245144,1.223524,15.877407,-64.128868,160.977509,-95.811310,0.050008,-0.309521,0.124060,-0.941444,
1645,2748714656,22.070055,-6.559183,15.677835,-49.166847,180.999710,-101.214767,0.030476,-0.286683,0.127046,-0.949081,
1646,2748731323,19.841644,-12.675450,24.010641,-59.112507,183.754166,-87.406242,0.012372,-0.262995,0.131881,-0.955667,
1647,2748747990,19.133120,-17.701157,20.582897,-41.656769,195.269897,-70.070274,-0.002865,-0.237093,0.134872,-0.962081,
1648,2748764657,18.615683,-16.728081,33.539616,-108.152138,206.244431,-47.365131,-0.017406,-0.208939,0.147840,-0.966538,
1649,2748781324,20.490475,-18.031811,19.230188,-154.796234,216.221054,-20.531395,-0.029760,-0.178404,0.167979,-0.969061,
1650,2748797991,22.022783,-15.273403,21.960814,-231.797577,217.612335,10.366050,-0.039722,-0.146291,0.199496,-0.968108,
1651,2748814658,25.041433,-11.206388,14.515003,-256.606140,214.233337,41.159599,-0.045681,-0.113321,0.234750,-0.964352,
1652,2748831325,24.492208,-8.166322,20.108074,-298.797668,217.422882,65.099556,-0.048971,-0.078561,0.275678,-0.956788,
1653,2748847992,24.246542,-3.155822,12.880305,-348.546753,213.271973,93.736702,-0.048534,-0.042669,0.322956,-0.944211,
1654,2748864659,22.974924,2.962363,7.250721,-408.997620,196.026001,115.770126,-0.044468,-0.007565,0.377432,-0.924944,
1655,2748881326,21.184355,2.958871,7.282174,-472.024170,177.861252,136.663452,-0.036481,0.026635,0.438548,-0.897578,
1656,2748897993,23.412333,4.847944,-4.511584,-454.009033,142.934021,153.339661,-0.024009,0.057066,0.495024,-0.866677,
1657,2748914660,16.706528,6.990807,0.098612,-429.145203,128.188690,163.636139,-0.009327,0.085977,0.545881,-0.833394,
1658,2748931327,15.183899,-4.139132,-11.305298,-504.241302,81.033875,178.483765,0.011823,0.109975,0.602735,-0.790245,
1659,2748947994,15.103592,3.015011,-5.453061,-398.290253,48.479664,185.995071,0.034879,0.130529,0.644230,-0.752811,
1660,2748964661,13.734813,-1.739017,-11.380472,-404.039764,12.668097,186.992950,0.061308,0.146701,0.683531,-0.712402,
1661,2748981328,15.124450,-0.706207,-6.645732,-385.086060,-22.109859,187.006500,0.090490,0.158879,0.717876,-0.671740,
1662,2748997995,12.772358,3.666243,-4.647928,-318.532104,-39.333241,177.274994,0.118631,0.168730,0.743374,-0.636288,
1663,2749014662,9.696696,1.043445,-2.848505,-328.623047,-55.363552,168.319885,0.147545,0.175504,0.767652,-0.598456,
1664,2749031329,8.429070,0.631949,-5.464165,-318.164886,-76.466003,158.252045,0.177217,0.179084,0.788671,-0.560832,
1665,2749047996,8.113701,-1.614677,-1.461172,-248.912781,-92.865608,148.416061,0.205726,0.181601,0.802057,-0.530485,
1666,2749064663,7.697389,1.603279,-2.693250,-203.697006,-100.958145,138.701111,0.232870,0.183433,0.810623,-0.505001,
1667,2749081330,8.071429,-2.238107,0.390103,-166.834213,-107.159088,133.143570,0.259033,0.185190,0.815363,-0.483529,
1668,2749097997,6.942666,2.200982,-5.990392,-118.571228,-113.429176,130.597076,0.284185,0.187846,0.815704,-0.467538,
1669,2749114664,8.752317,2.185485,-1.668003,-77.444763,-125.797646,122.402290,0.308883,0.190254,0.812304,-0.456692,
1670,2749131331,7.396008,4.092162,-2.871045,-108.078323,-126.357246,116.923004,0.333883,0.190467,0.810428,-0.442110,
1671,2749147998,7.839708,2.256891,2.693516,-106.701752,-131.480377,105.578865,0.358443,0.188946,0.807867,-0.427995,
1672,2749164665,3.130555,5.265274,-4.523409,-78.156761,-138.927322,98.900314,0.382411,0.187536,0.802706,-0.417451,
1673,2749181332,1.474713,2.422064,-5.073551,-86.098328,-148.520126,89.022690,0.406842,0.183835,0.797177,-0.406453,
1674,2749197999,-0.484810,1.402018,-10.337716,-72.006767,-161.128555,82.958588,0.431693,0.179401,0.789622,-0.397447,
1675,2749214666,-2.214276,5.410837,-2.305387,-27.693209,-173.026611,68.668549,0.455607,0.175306,0.778552,-0.394408,
1676,2749231333,-2.233876,4.369554,-7.698270,4.585488,-189.006714,56.522411,0.479486,0.170945,0.764287,-0.395912,
1677,2749248000,-1.037081,4.932606,-8.437835,-17.514065,-200.359619,50.079674,0.504416,0.163549,0.750028,-0.395329,
1678,2749264667,2.224631,10.632444,-9.125754,-69.680977,-218.219864,33.918179,0.531111,0.149401,0.737105,-0.390240,
1679,2749281334,4.988528,0.057484,13.038917,-127.728844,-229.478836,22.342827,0.558952,0.128739,0.725928,-0.379523,
1680,2749298001,3.776735,5.715491,14.057480,-84.201706,-222.681793,5.016821,0.583614,0.109997,0.712242,-0.374190,
1681,2749314668,-1.644532,-3.501368,24.814356,-71.713348,-197.081818,-14.536217,0.603796,0.091580,0.699576,-0.371009,
1682,2749331335,-4.569539,-1.060302,16.510099,-36.193699,-186.154724,-16.442865,0.621844,0.076593,0.685334,-0.371178,
1683,2749348002,-10.267313,0.152362,14.540679,-52.223454,-162.433167,-33.420742,0.636399,0.059692,0.673774,-0.370774,
1684,2749364669,-15.774682,-1.044483,10.909316,-7.691377,-150.641937,-47.446941,0.648327,0.046147,0.660599,-0.375716,
1685,2749381336,-15.985234,-10.396022,7.683405,-44.724567,-141.590164,-47.325562,0.659334,0.029606,0.649933,-0.376829,
1686,2749398003,-12.962356,-5.758038,6.456650,-65.505600,-152.867279,-40.354656,0.671519,0.011093,0.638914,-0.375152,
1687,2749414670,-12.045381,-6.057367,4.689507,-65.046364,-140.531738,-43.842247,0.681988,-0.007030,0.628699,-0.373619,
1688,2749431337,-9.832590,-17.691292,0.856813,-41.062382,-149.707352,-36.730770,0.693347,-0.022616,0.615931,-0.373361,
1689,2749448004,-6.691720,-7.542096,0.802446,-53.117657,-161.023697,-23.930666,0.705963,-0.038898,0.602371,-0.370491,
1690,2749464671,-6.022438,-10.729248,5.583046,-63.255112,-165.869675,-28.199514,0.718256,-0.056835,0.588448,-0.366904,
1691,2749481338,-6.291773,-5.787441,-4.527628,-37.099174,-175.708008,-32.292988,0.730895,-0.072889,0.571653,-0.365654,
1692,2749498005,-6.040244,-10.788946,5.935213,-76.572563,-169.380432,-33.980682,0.741960,-0.092893,0.557214,-0.361094,
1693,2749514672,-5.505264,-10.474438,6.696855,-61.646954,-174.451584,-35.415779,0.753009,-0.111610,0.541000,-0.357562,
1694,2749531339,-4.730282,-5.548758,7.931843,-74.583733,-173.134613,-41.607819,0.762847,-0.132086,0.525079,-0.353441,
1695,2749548006,-3.868915,-1.940848,5.175980,-57.553913,-167.917755,-51.535706,0.771538,-0.151061,0.508263,-0.351554,
1696,2749564673,-4.530415,-0.665249,3.218736,-58.447453,-172.475632,-66.205193,0.779219,-0.171333,0.490266,-0.350875,
1697,2749581340,-4.834800,1.292843,7.858829,-11.965600,-177.425659,-83.312569,0.786918,-0.187662,0.468515,-0.355033,
1698,2749598007,-1.829885,4.043731,6.449355,-16.235949,-175.843842,-99.454872,0.792909,-0.205322,0.446318,-0.360485,
1699,2749614674,0.804980,1.644848,8.435992,-31.789295,-176.030334,-120.538345,0.796621,-0.225944,0.423860,-0.367014,
1700,2749631341,2.429498,-0.528403,7.907890,-76.839813,-177.650925,-138.292816,0.798908,-0.254618,0.401346,-0.368577,
1701,2749648008,4.022624,-3.692456,12.073796,-119.632324,-176.197388,-157.719315,0.797162,-0.288473,0.379951,-0.370086,
1702,2749664675,2.520172,0.631159,3.687034,-82.835136,-180.084457,-179.930237,0.793327,-0.317465,0.355611,-0.378681,
1703,2749681342,2.327980,-4.926239,9.939834,-108.011185,-171.822922,-189.216476,0.786141,-0.348882,0.332613,-0.386838,
1704,2749698009,3.633597,-6.392246,5.274853,-123.982498,-167.107254,-199.169815,0.776024,-0.381742,0.309969,-0.394955,
1705,2749714676,3.345651,-13.770566,3.857729,-105.384621,-161.293365,-194.090790,0.765665,-0.411308,0.286665,-0.403009,
1706,2749731343,3.382735,-11.289877,6.984206,-163.982101,-160.076859,-190.998474,0.750588,-0.446496,0.266619,-0.407657,
1707,2749748010,1.621590,-14.119446,11.609810,-185.335052,-147.022324,-187.372665,0.732393,-0.482249,0.248985,-0.411161,
1708,2749764677,0.041819,-11.033988,9.561831,-216.990707,-132.364471,-180.407135,0.710403,-0.519272,0.234797,-0.412995,
1709,2749781344,-1.114997,-12.409419,12.318514,-218.196777,-108.448288,-174.715622,0.686443,-0.553748,0.223121,-0.415195,
1710,2749798011,1.008417,-6.688164,11.563768,-184.381348,-84.453697,-165.545090,0.663839,-0.582154,0.212169,-0.418820,
1711,2749814678,-0.385598,-4.356441,10.606519,-111.015160,-62.474709,-167.934616,0.645838,-0.601494,0.198415,-0.426311,
1712,2749831345,2.360279,-1.610844,9.391538,-59.609509,-41.687538,-162.353424,0.631569,-0.614048,0.183758,-0.436245,
1713,2749848012,4.959571,-0.793431,3.340352,-62.031643,-27.944170,-165.818390,0.616076,-0.625608,0.170081,-0.447379,
1714,2749864679,6.248956,1.171861,-1.351648,-32.156982,-24.565399,-163.630157,0.602955,-0.633811,0.154850,-0.459086,
1715,2749881346,7.164717,0.492403,1.576226,-20.909927,-21.891945,-167.200302,0.590189,-0.640550,0.138673,-0.471333,
1716,2749898013,8.004169,2.311164,1.358215,0.758092,-16.813902,-169.264801,0.578818,-0.644725,0.121162,-0.484387,
1717,2749914680,8.056107,1.989861,4.692636,8.156436,-10.784129,-174.836121,0.567257,-0.647538,0.103025,-0.498307,
1718,2749931347,8.977213,2.680035,4.324185,-4.811272,-1.202296,-180.490662,0.553527,-0.650363,0.086006,-0.513078,
1719,2749948014,10.334954,0.094883,3.219954,-24.085381,3.700987,-183.095596,0.537311,-0.653932,0.070500,-0.527931,
1720,2749964681,10.504606,-2.777892,2.478525,-4.116035,8.871796,-174.831238,0.523187,-0.654997,0.054592,-0.542480,
1721,2749981348,9.779526,-0.565983,6.965587,9.152830,15.269727,-169.081863,0.510383,-0.654077,0.038633,-0.556965,
1722,2749998015,9.601107,-3.104222,9.573598,-11.071729,27.861990,-161.198792,0.495911,-0.653186,0.025968,-0.571627,
1723,2750014682,8.584929,-3.929313,11.928717,-102.625542,35.622047,-161.032974,0.472386,-0.657774,0.021475,-0.586289,
1724,2750031349,9.897429,-1.914456,16.128801,-120.190605,57.215618,-153.704590,0.447351,-0.661120,0.020658,-0.601982,
1725,2750048016,12.543550,-1.971106,19.460495,-133.931183,77.901062,-153.278900,0.420562,-0.662879,0.022421,-0.619053,
1726,2750064683,15.241264,-3.651885,18.534573,-112.297134,105.189545,-142.170410,0.396375,-0.660128,0.024964,-0.637578,
1727,2750081350,17.370655,2.686747,20.062557,-76.468170,127.460976,-142.989044,0.375119,-0.652593,0.025378,-0.657857,
1728,2750098017,18.080645,-4.163372,14.847622,-27.450245,142.731171,-134.531799,0.358938,-0.640269,0.022708,-0.678760,
1729,2750114684,16.869810,-13.847395,2.604606,7.454287,151.484177,-128.053085,0.346316,-0.624659,0.017640,-0.699690,
1730,2750131351,19.961075,-10.222926,11.391123,-63.586014,138.145386,-103.619347,0.329495,-0.613430,0.021366,-0.717419,
