PacketCounter;SampleTimeFine;Acc_X;Acc_Y;Acc_Z;Gyr_X;Gyr_Y;Gyr_Z;Quat_W;Quat_X;Quat_Y;Quat_Z
767;1000963035;-6.507001;-2.335945;2.653888;-68.064484;5.926748;-158.357910;0.405883;0.436072;0.701540;-0.391081
768;1000979702;-6.700893;-4.159692;1.553349;-69.359047;7.951662;-153.120377;0.400597;0.416657;0.715489;-0.392426
769;1000996369;-5.549672;-2.735022;9.477216;-78.563972;24.159559;-147.862091;0.394242;0.397914;0.730154;-0.391300
770;1001013036;-4.071034;-0.172616;4.648768;-88.260246;41.903522;-149.747162;0.386216;0.379158;0.746015;-0.387996
771;1001029703;-2.727529;-1.198501;8.737068;-76.857857;60.102695;-149.099747;0.375368;0.361878;0.761708;-0.384638
772;1001046370;-2.382735;4.180866;8.557816;-21.763107;85.634453;-157.673996;0.358066;0.347829;0.775635;-0.386261
773;1001063037;-3.064950;2.311752;9.362314;-17.367739;96.634735;-155.680222;0.339174;0.334606;0.789229;-0.387454
774;1001079704;-1.933845;-1.172749;13.659240;5.925230;124.220901;-163.059937;0.315306;0.322970;0.802586;-0.390041
775;1001096371;-1.333189;1.098064;9.346297;20.274429;143.883759;-165.581757;0.288036;0.312498;0.815367;-0.393143
776;1001113038;1.022154;1.739927;14.620263;41.752426;166.617493;-173.118958;0.256341;0.302975;0.827275;-0.397636
777;1001129705;2.371032;-1.466659;7.133572;44.477005;187.145813;-178.179489;0.221426;0.293724;0.838882;-0.401220
778;1001146372;5.357191;1.690671;14.012546;41.331547;208.198639;-193.697647;0.182811;0.283241;0.850667;-0.403390
779;1001163039;5.762594;-4.900513;5.738857;16.074106;230.151337;-199.879593;0.141815;0.272083;0.863187;-0.400962
780;1001179706;9.117201;-11.197735;3.728256;12.152490;241.260513;-201.500305;0.099179;0.260737;0.874474;-0.396835
781;1001196373;12.310654;-8.397264;1.599071;-34.336159;250.057495;-194.047379;0.057375;0.249618;0.886435;-0.385532
782;1001213040;11.899570;-11.177794;1.901920;-26.961435;261.697174;-193.170547;0.013689;0.238772;0.896100;-0.373909
783;1001229707;11.277412;-5.426026;3.490891;51.559143;272.384766;-200.620056;-0.034590;0.227128;0.899648;-0.371285
784;1001246374;13.343427;-9.863496;8.672709;131.596664;278.379211;-200.063873;-0.086201;0.214874;0.896416;-0.377942
785;1001263041;16.614685;-11.609448;4.082897;89.137543;281.114532;-203.707901;-0.136842;0.202230;0.893073;-0.377890
786;1001279708;18.070421;-16.403692;0.477907;76.906410;274.555206;-200.173538;-0.185758;0.189390;0.888041;-0.375514
787;1001296375;21.313097;-5.975708;-2.071581;79.530609;265.376495;-215.593124;-0.233962;0.173496;0.881208;-0.372339
788;1001313042;19.941248;-5.728075;-10.903705;38.946014;240.223404;-213.247955;-0.277268;0.157498;0.875216;-0.363753
789;1001329709;21.914238;-11.709198;-1.246812;-73.395935;227.621323;-215.019241;-0.315902;0.144791;0.873771;-0.340249
790;1001346376;22.329693;-14.607652;0.610153;-13.775040;223.046753;-194.742203;-0.353598;0.131401;0.867359;-0.324643
791;1001363043;20.835632;-14.093161;-3.881100;14.294564;212.837189;-187.700439;-0.389604;0.116744;0.858428;-0.312544
792;1001379710;19.996876;-21.644676;1.524339;-64.215752;195.645691;-161.323654;-0.420328;0.108867;0.852206;-0.291924
793;1001396377;18.881544;-23.205751;-8.452057;-122.888885;191.322250;-132.270493;-0.447752;0.107857;0.847004;-0.265465
794;1001413044;21.153820;-29.955212;3.996657;-168.233109;197.383499;-88.011101;-0.472808;0.115351;0.841155;-0.235814
795;1001429711;19.980343;-24.512737;5.139448;-211.710205;197.936295;-51.877304;-0.495157;0.130115;0.834685;-0.202959
796;1001446378;15.729342;-8.277418;-7.988833;-146.679413;195.275284;-26.850216;-0.516910;0.142993;0.824692;-0.179564
797;1001463045;14.815693;-2.907337;-4.168962;-108.490532;193.259644;-8.882744;-0.538125;0.154957;0.812522;-0.161926
798;1001479712;10.302829;-8.534658;-9.337484;-205.681992;154.061676;-6.453279;-0.551788;0.173715;0.804666;-0.133675
799;1001496379;16.352402;-3.992915;-12.225652;-161.984421;151.869308;28.666834;-0.564907;0.192847;0.794272;-0.113249
800;1001513046;20.718725;1.954191;-5.155338;-200.020172;145.410141;16.771223;-0.575712;0.213408;0.784450;-0.087493
801;1001529713;20.286865;-0.927880;-2.976225;-134.401840;145.263031;44.184361;-0.587551;0.231366;0.772112;-0.071408
802;1001546380;21.662390;4.279101;7.279166;-188.212418;121.611137;42.476292;-0.594354;0.253257;0.761658;-0.049851
803;1001563047;25.489237;-4.912198;-1.752141;-162.949921;130.139725;56.480309;-0.602321;0.274305;0.748966;-0.031917
804;1001579714;23.316484;9.281009;8.590265;-137.056732;132.539322;62.117226;-0.610999;0.293456;0.735032;-0.017169
805;1001596381;16.060379;13.696992;-7.026597;-83.005852;139.852997;67.484116;-0.622303;0.308151;0.719524;-0.008321
806;1001613048;16.938976;-17.591507;15.153536;-172.639740;121.863556;79.040337;-0.627134;0.331862;0.704633;0.008088
807;1001629715;19.201218;-11.016973;3.215339;-139.238617;127.561981;80.379440;-0.633572;0.352343;0.688473;0.021192
808;1001646382;19.525375;0.156302;-2.886290;-81.780174;121.836357;94.475273;-0.641937;0.368691;0.671760;0.026918
809;1001663049;18.596363;7.994013;-0.975333;-60.383106;130.780304;98.569443;-0.651913;0.383160;0.653653;0.030643
810;1001679716;18.852884;-26.110958;2.350044;-102.976929;121.030762;116.904137;-0.658180;0.403156;0.634793;0.036134
811;1001696383;18.913221;-15.245877;-1.912928;-123.121826;106.889191;120.670021;-0.661425;0.425178;0.616409;0.042224
812;1001713050;19.510624;-17.121670;-14.051107;-96.455315;100.686829;141.593063;-0.665318;0.446198;0.596969;0.043474
813;1001729717;20.998184;-6.343961;-17.172928;-93.079765;79.231995;151.266052;-0.667055;0.467521;0.578529;0.042048
814;1001746384;21.622786;-30.033808;-4.946760;-55.665874;69.266251;170.373978;-0.670051;0.486522;0.559564;0.034914
815;1001763051;21.450233;-17.515594;-8.877912;-89.634369;46.599869;184.702316;-0.668288;0.509711;0.541141;0.027486
816;1001779718;23.985703;-25.877075;-5.957262;-65.019508;41.224220;209.045120;-0.667342;0.531947;0.521013;0.015328
817;1001796385;25.536320;-15.580857;-18.936909;-42.940426;18.890541;219.662827;-0.665720;0.552336;0.501740;-0.001289
818;1001813052;28.297531;-26.996307;-8.334425;-19.260393;14.965795;256.578369;-0.664852;0.572450;0.479295;-0.023509
819;1001829719;29.225626;-26.386749;-14.512512;-47.413155;-5.487404;269.181946;-0.659171;0.595242;0.457174;-0.046641
820;1001846386;31.989771;-30.023262;-9.059531;-35.824177;-19.890219;294.097809;-0.652215;0.617459;0.433445;-0.074083
821;1001863053;33.633465;-15.363460;-12.266999;-45.278316;-41.832317;295.213135;-0.641781;0.639234;0.411003;-0.102841
822;1001879720;34.541210;-17.188128;-3.396749;-73.922981;-56.268559;313.253998;-0.626210;0.663205;0.387849;-0.132649
823;1001896387;36.445370;-13.546266;0.827279;-167.431992;-74.204453;312.504517;-0.599078;0.693619;0.367274;-0.158464
824;1001913054;38.418983;-19.117889;4.892263;-271.957733;-95.096321;331.859375;-0.557844;0.731294;0.347763;-0.181888
825;1001929721;36.321552;-5.996105;6.272622;-446.549835;-129.967392;336.464569;-0.493188;0.778376;0.333321;-0.199491
826;1001946388;37.107677;-12.529468;3.964132;-542.631653;-174.135010;306.355011;-0.412601;0.823458;0.325636;-0.213638
827;1001963055;34.667080;-6.635348;9.926908;-539.866638;-213.208115;284.274628;-0.327619;0.858894;0.319980;-0.229309
828;1001979722;31.292267;-9.011057;7.080092;-655.817749;-250.867493;246.021011;-0.224467;0.888063;0.321460;-0.240052
829;1001996389;24.106752;-1.420643;13.296182;-602.512695;-273.737671;196.786530;-0.126431;0.902842;0.324663;-0.251969
830;1002013056;21.722479;0.832801;10.197067;-559.989014;-279.762421;139.974030;-0.034590;0.905583;0.330795;-0.263251
831;1002029723;18.621035;0.124907;9.595877;-535.012268;-280.390594;94.733505;0.052563;0.898597;0.339152;-0.273387
832;1002046390;14.767461;1.966221;10.117394;-458.012726;-270.409332;44.685261;0.126861;0.883971;0.348671;-0.284488
833;1002063057;13.285428;0.677719;13.937624;-324.924622;-252.942261;2.777968;0.180895;0.866225;0.356694;-0.299505
834;1002079724;6.879473;3.980584;13.691459;-232.575974;-225.231583;-23.281013;0.220251;0.848297;0.363658;-0.315655
835;1002096391;5.258005;6.441633;7.568587;-154.597076;-202.582123;-52.268078;0.247111;0.830854;0.370662;-0.333514
836;1002113058;3.310637;8.437562;12.318431;-147.128830;-183.851273;-77.542076;0.270546;0.812114;0.380517;-0.349979
837;1002129725;2.094194;6.328285;6.238645;-146.144424;-163.748138;-100.866318;0.291281;0.792131;0.393369;-0.364619
838;1002146392;1.735391;9.078245;8.073464;-138.817459;-151.904099;-118.954575;0.309232;0.771099;0.407930;-0.378652
839;1002163059;1.052461;9.687501;9.316538;-125.327919;-132.990112;-144.084991;0.322855;0.749329;0.424920;-0.392066
840;1002179726;5.046729;14.907241;7.104761;-135.076630;-121.855019;-174.289810;0.334781;0.724941;0.445729;-0.404611
841;1002196393;4.533859;-5.279023;15.251545;-182.224869;-94.936241;-182.205521;0.349036;0.698270;0.470775;-0.411056
842;1002213060;1.583725;-16.774385;7.959952;-218.413971;-71.097412;-179.269730;0.364952;0.670183;0.498087;-0.411796
843;1002229727;-3.508819;-12.065808;11.683915;-214.625336;-48.696953;-167.289291;0.378977;0.643336;0.524351;-0.409334
844;1002246394;-8.971189;-15.745039;5.296695;-170.162018;-19.602636;-154.934189;0.386852;0.620699;0.547692;-0.406344
845;1002263061;-12.915276;1.337524;3.994364;-115.711441;-14.898072;-150.665405;0.389315;0.601128;0.567175;-0.406687
846;1002279728;-16.509476;-3.857693;-1.229778;-118.676544;-16.399792;-135.322891;0.392808;0.582112;0.584982;-0.405766
847;1002296395;-17.105911;-7.166321;7.556196;-139.835754;-14.054907;-131.352356;0.397844;0.561920;0.603401;-0.402339
848;1002313062;-15.045909;-3.173723;-4.100862;-113.802864;-11.870197;-123.188477;0.400778;0.543664;0.619328;-0.400302
849;1002329729;-10.396343;0.610126;0.278913;-100.291779;-21.673521;-121.886162;0.403376;0.525425;0.633442;-0.399964
850;1002346396;-5.741978;3.518059;3.175344;-100.799690;-13.728477;-128.604263;0.404676;0.506702;0.648206;-0.399152
851;1002363063;-4.187553;8.171319;1.448873;-80.926620;-7.766985;-143.031342;0.402896;0.487840;0.662850;-0.400398
852;1002379730;-4.251735;9.393147;5.279729;-49.935158;4.422209;-157.478287;0.396684;0.469838;0.677033;-0.404380
853;1002396397;-5.935094;3.431678;1.374660;-16.119787;13.539082;-169.913040;0.386320;0.452818;0.690181;-0.411541
854;1002413064;-5.388197;-2.917048;5.677516;-34.441563;18.480574;-164.571274;0.376758;0.435321;0.703922;-0.415986
855;1002429731;-5.539945;-6.620214;6.930229;-8.265534;37.330780;-160.176620;0.363658;0.420582;0.716411;-0.421452
856;1002446398;-4.796694;-3.536867;5.715559;-25.322157;49.399452;-157.475937;0.350299;0.405701;0.729993;-0.424040
857;1002463065;-4.506720;-3.433633;10.617069;-41.992825;70.085396;-153.247574;0.335776;0.391437;0.744952;-0.423179
858;1002479732;-4.247007;5.221964;10.416851;-25.139431;94.192497;-161.461639;0.316952;0.378305;0.759988;-0.422905
859;1002496399;-4.714576;0.632412;8.676775;-15.351313;113.785301;-164.960007;0.294974;0.366140;0.774892;-0.422466
860;1002513066;-1.644927;0.506339;11.407837;-6.921149;139.711655;-180.963120;0.268363;0.353769;0.790471;-0.421886
861;1002529733;0.523625;1.138620;7.233020;14.520061;160.753769;-184.541306;0.237702;0.342692;0.804790;-0.422346
862;1002546400;4.676295;1.846567;8.939975;1.593435;178.725784;-196.055145;0.204546;0.330454;0.819986;-0.420223
863;1002563067;7.308908;-2.455429;3.003346;-28.436115;197.283722;-198.178497;0.170162;0.317684;0.836374;-0.413041
864;1002579734;9.378972;0.349377;5.404284;-45.392258;214.002609;-210.379974;0.133466;0.303436;0.853253;-0.402587
865;1002596401;8.922117;-6.302595;-2.112599;-59.296894;231.306686;-207.344696;0.095121;0.289691;0.869419;-0.388773
866;1002613068;10.746520;-10.328807;-4.597964;-72.875732;236.923340;-205.898346;0.056480;0.275628;0.884503;-0.372151
867;1002629735;11.140039;-8.443171;-5.261134;-15.280274;242.093002;-195.724243;0.015253;0.263032;0.894229;-0.361854
868;1002646402;10.682068;-5.609462;-1.984370;47.719658;245.671661;-203.727310;-0.029339;0.249160;0.899047;-0.358853
869;1002663069;11.636939;-9.040385;0.226477;98.466354;245.139618;-212.386353;-0.076116;0.233331;0.899440;-0.361628
870;1002679736;13.391530;-14.459911;5.062108;103.811356;248.152908;-200.901062;-0.122716;0.218537;0.896942;-0.364254
871;1002696403;16.271894;-15.596525;-1.577778;49.086128;246.041855;-205.034546;-0.167279;0.203554;0.895416;-0.358910
872;1002713070;15.378089;-14.207129;-5.389255;26.928133;237.643021;-195.351562;-0.209274;0.189496;0.893037;-0.350404
873;1002729737;17.803957;-12.211474;-6.685612;-47.229359;228.080414;-183.517700;-0.247005;0.178376;0.892644;-0.332204
874;1002746404;19.267464;-7.720022;-12.981666;-90.459625;217.287704;-176.446579;-0.281445;0.168879;0.892874;-0.308298
875;1002763071;18.344276;-16.600243;-4.009821;-152.844269;204.086472;-155.677872;-0.311203;0.163728;0.894257;-0.276865
876;1002779738;18.646612;-7.404641;-8.637081;-36.221359;204.906204;-142.225922;-0.342824;0.154826;0.889112;-0.260738
877;1002796405;14.800382;-9.941878;-3.815403;12.170733;190.847000;-133.770050;-0.372980;0.143878;0.881509;-0.251257
878;1002813072;14.798347;-8.925631;-1.808027;2.795682;184.535950;-122.943382;-0.401331;0.134441;0.873370;-0.241010
879;1002829739;13.631236;-15.270383;-3.106961;-73.331711;177.309280;-106.582817;-0.426296;0.131140;0.867076;-0.221938
880;1002846406;14.212291;-19.467104;-2.070212;-124.767723;171.350937;-81.419632;-0.448265;0.133892;0.861393;-0.197832
881;1002863073;15.340778;-20.515135;-1.352158;-116.336357;166.823273;-55.622372;-0.468632;0.139085;0.854362;-0.176376
882;1002879740;12.083673;-12.041228;0.643212;-105.141586;160.943756;-33.367935;-0.487513;0.146041;0.846227;-0.157819
883;1002896407;13.280435;-16.120680;10.435237;-91.962669;170.365448;-11.463329;-0.506936;0.154875;0.835962;-0.142125
884;1002913074;13.188096;1.190052;1.583692;-29.368738;183.932907;8.645147;-0.528628;0.161722;0.822277;-0.135136
885;1002929741;12.322674;-5.253684;1.815616;-112.368446;172.009064;6.073503;-0.546555;0.174280;0.810519;-0.118178
886;1002946408;13.757215;-3.091372;-3.785978;-145.617523;151.410141;19.150297;-0.560477;0.190521;0.799886;-0.098761
887;1002963075;15.438934;-4.934402;-7.785317;-156.828278;146.509964;22.377808;-0.572913;0.207811;0.788955;-0.078341
888;1002979742;18.995066;6.197171;-10.802662;-93.155869;136.718369;31.146036;-0.585573;0.220539;0.777232;-0.066187
889;1002996409;21.019087;1.665268;9.597352;-140.401505;140.934250;29.463678;-0.596755;0.236971;0.765111;-0.048340
890;1003013076;22.254580;-5.296870;-6.255732;-160.369766;121.028099;44.773228;-0.604421;0.256485;0.753645;-0.030231
891;1003029743;24.629868;-6.872989;1.096958;-163.744431;125.055382;57.651817;-0.611765;0.277494;0.740664;-0.012707
892;1003046410;23.361410;6.060194;-4.801475;-114.222313;127.541557;57.647823;-0.620867;0.293872;0.726750;-0.000409
893;1003063077;18.765030;-1.899913;5.549269;-81.822586;131.043472;69.172432;-0.631305;0.308338;0.711566;0.007600
894;1003079744;16.835474;-5.638852;5.773835;-103.337791;125.642838;70.554985;-0.639824;0.324723;0.696332;0.017464
895;1003096411;18.174889;-17.316339;7.640538;-122.338867;123.033813;80.628738;-0.646750;0.343667;0.680306;0.028171
896;1003113078;19.916910;0.993083;-11.159803;-93.751747;119.576904;85.402679;-0.654333;0.360179;0.663981;0.035380
897;1003129745;19.255653;-3.761986;0.304181;-51.019436;125.080406;95.539413;-0.664304;0.373353;0.646439;0.037777
898;1003146412;18.593304;-15.337969;-0.440336;-78.673668;117.120926;108.287888;-0.671670;0.390199;0.628425;0.041087
899;1003163079;17.983829;-20.461603;1.482231;-119.934219;105.740036;121.586029;-0.675216;0.412072;0.610043;0.046171
900;1003179746;20.143839;-13.763460;-16.583447;-90.390923;93.823532;128.879242;-0.678991;0.431464;0.592107;0.047139
901;1003196413;21.729069;-12.915956;-18.942663;-54.641163;83.550819;157.698502;-0.683789;0.449587;0.573224;0.041492
902;1003213080;21.326775;-25.072594;-5.668898;-88.530037;64.397781;167.531754;-0.684249;0.471674;0.554982;0.036401
903;1003229747;21.774591;-23.774790;-9.484618;-92.593925;51.936470;192.730804;-0.682902;0.495841;0.535717;0.028222
904;1003246414;21.281879;-11.259106;-8.921619;-78.615059;29.789946;196.324738;-0.680152;0.518513;0.517931;0.016959
905;1003263081;23.873379;-17.891390;-10.861514;-41.009613;25.554646;225.513611;-0.679260;0.539132;0.497942;-0.000351
906;1003279748;25.840351;-28.569662;-10.402545;-56.351715;11.027636;245.069656;-0.675254;0.562021;0.477266;-0.019608
907;1003296415;28.691864;-30.069424;-11.961323;-29.798801;1.341860;270.360474;-0.671676;0.583220;0.454726;-0.043954
908;1003313082;31.500572;-25.853304;-11.015110;-26.485319;-16.727783;283.371063;-0.665984;0.603891;0.432100;-0.071231
909;1003329749;35.578793;-21.227425;-8.604602;-1.522114;-26.867041;304.651581;-0.660387;0.622255;0.407566;-0.102866
910;1003346416;38.196678;-16.966848;-5.545384;-113.465828;-47.629993;311.311584;-0.641901;0.650091;0.385253;-0.130108
911;1003363083;37.552731;-19.067911;6.044326;-213.437698;-69.291412;324.228638;-0.610719;0.685711;0.364600;-0.154573
912;1003379750;38.303444;-11.753971;6.677749;-302.909180;-89.211952;332.838440;-0.567075;0.726603;0.345496;-0.176381
913;1003396417;34.971752;-14.035484;9.601549;-451.380981;-123.662392;341.453369;-0.502629;0.775059;0.330180;-0.193989
914;1003413084;35.088600;-9.230111;8.091435;-595.219482;-171.474976;316.344055;-0.416187;0.824747;0.322402;-0.206498
915;1003429751;34.611397;-10.377918;5.954830;-646.692444;-222.163483;293.978119;-0.317436;0.865979;0.318381;-0.218977
916;1003446418;30.112143;-8.681862;12.345742;-603.399963;-255.992401;249.959320;-0.220522;0.892629;0.316553;-0.233197
917;1003463085;29.099169;-0.466172;12.631279;-599.707153;-279.876221;207.616074;-0.122229;0.907331;0.317587;-0.246887
918;1003479752;25.723112;-2.910887;11.389896;-578.663391;-287.270111;152.307999;-0.027186;0.910135;0.322160;-0.259097
919;1003496419;18.577116;0.142154;12.223837;-529.500732;-286.496216;100.040787;0.059596;0.902633;0.328994;-0.271051
920;1003513086;16.142033;0.965542;14.133496;-463.485657;-271.337982;46.923042;0.134532;0.887542;0.337986;-0.282734
921;1003529753;13.304604;-0.251183;13.764095;-357.833496;-247.536926;9.947538;0.192530;0.869258;0.346130;-0.295837
922;1003546420;9.094371;0.561126;14.641011;-271.585022;-219.788193;-17.769161;0.236462;0.850381;0.353682;-0.309596
923;1003563087;6.806486;1.820961;11.487478;-196.446365;-194.171204;-41.151089;0.268289;0.832273;0.360862;-0.324228
924;1003579754;4.380535;7.194720;11.412250;-146.984909;-174.109131;-66.452988;0.291553;0.814557;0.369028;-0.339581
925;1003596421;0.373585;5.308827;9.745978;-106.551483;-149.313858;-83.605698;0.307611;0.798035;0.377892;-0.354566
926;1003613088;0.832223;4.792566;4.378101;-90.402199;-141.357651;-103.313461;0.320135;0.780895;0.388239;-0.370123
927;1003629755;-1.377947;7.465574;6.901992;-116.574844;-127.227409;-119.362267;0.333728;0.761714;0.402123;-0.383038
928;1003646422;-0.980118;8.853560;3.814704;-95.164185;-119.948341;-140.060989;0.343117;0.742062;0.417081;-0.397065
929;1003663089;0.397664;7.740299;10.095931;-120.548172;-106.535004;-163.973969;0.352746;0.719723;0.436310;-0.408908
930;1003679756;1.571127;-9.763022;10.526314;-165.662918;-83.104889;-168.027023;0.364995;0.695318;0.459298;-0.415162
931;1003696423;-1.809977;-15.155385;10.310905;-239.490448;-64.947739;-164.425781;0.383148;0.667202;0.486600;-0.413839
932;1003713090;-7.999843;-11.959130;8.129529;-263.160614;-39.942436;-147.437851;0.402129;0.639162;0.514144;-0.406722
933;1003729757;-11.325240;-6.917201;5.465424;-187.166519;-18.646572;-140.053421;0.412271;0.616353;0.536942;-0.402290
934;1003746424;-15.504515;-2.624592;-1.637752;-157.912949;-9.139860;-137.482529;0.418787;0.595376;0.557812;-0.398740
935;1003763091;-18.451580;-2.305970;-1.235329;-125.787430;-12.563457;-128.562195;0.422981;0.576391;0.575377;-0.397246
936;1003779758;-19.761932;-4.674684;-1.460473;-139.885803;-15.271161;-116.093925;0.429016;0.557013;0.592137;-0.393775
937;1003796425;-16.518972;2.512023;0.775926;-121.421326;-15.194469;-116.470940;0.433255;0.538374;0.607489;-0.391670
938;1003813092;-13.248981;3.405765;-1.385866;-122.713120;-17.654213;-118.159828;0.437464;0.519031;0.622501;-0.389521
939;1003829759;-7.722151;7.655422;3.855593;-100.505600;-12.951002;-133.726837;0.438438;0.499638;0.637344;-0.389781
940;1003846426;-4.726484;7.568460;2.963092;-87.579544;-5.003323;-145.628204;0.436820;0.480117;0.652420;-0.391185
941;1003863093;-3.531292;2.663402;7.995089;-80.956734;6.074277;-152.887360;0.433025;0.460660;0.667910;-0.392659
942;1003879760;-4.209187;-3.932601;2.644266;-93.005974;16.788572;-149.432083;0.428932;0.441082;0.684084;-0.391785
943;1003896427;-4.987272;-5.512224;7.812912;-94.575272;27.332514;-144.277374;0.423905;0.422219;0.700224;-0.389519
944;1003913094;-6.243753;-3.298692;5.338068;-94.114571;42.339809;-137.839554;0.417421;0.404602;0.716413;-0.385762
945;1003929761;-4.878977;-3.017512;8.604285;-95.458473;58.565254;-134.227951;0.409268;0.387922;0.732984;-0.380465
946;1003946428;-2.855939;3.986446;11.750221;-59.769203;84.264023;-137.754333;0.395916;0.374150;0.748832;-0.377513
947;1003963095;-3.713572;-1.347102;6.243407;-38.232445;98.841194;-133.806259;0.379798;0.362613;0.763639;-0.375664
948;1003979762;-2.333087;-0.747361;13.229070;-4.507467;122.305313;-140.943192;0.358654;0.353179;0.777752;-0.376479
949;1003996429;-3.281018;2.528898;8.982472;33.275867;142.013138;-141.068237;0.333061;0.346493;0.790191;-0.380282
950;1004013096;-1.508005;-3.095690;11.868444;29.567205;156.996811;-145.444183;0.305395;0.339636;0.803037;-0.382773
951;1004029763;0.479182;3.323911;13.007313;67.687263;185.795197;-156.374283;0.271528;0.334403;0.814634;-0.388357
952;1004046430;1.502200;2.110685;10.026939;46.836006;196.149918;-160.361115;0.236861;0.328011;0.826883;-0.390606
953;1004063097;4.320092;2.714573;11.775672;22.631767;223.105835;-177.667831;0.198757;0.319732;0.840962;-0.388656
954;1004079764;6.005864;2.212309;5.718822;37.268745;236.336212;-187.219818;0.157446;0.310878;0.853491;-0.387456
955;1004096431;9.947390;-6.493660;4.143827;-34.824856;247.994904;-185.362625;0.117722;0.300643;0.868566;-0.375966
956;1004113098;13.670923;-8.634516;2.802238;-20.134905;258.837067;-185.158463;0.075714;0.290646;0.881199;-0.365079
957;1004129765;13.281683;-7.691300;2.949309;-8.504191;274.409515;-187.244965;0.030890;0.280681;0.891505;-0.354240
958;1004146432;14.136285;-8.203704;1.634752;-7.984590;284.767761;-186.440094;-0.015378;0.270683;0.899664;-0.342201
959;1004163099;16.214012;-3.182289;5.216846;65.512428;293.681732;-192.256714;-0.066002;0.259508;0.902053;-0.338532
960;1004179766;16.323397;-17.928278;2.402094;48.366837;300.493011;-187.847427;-0.116527;0.248710;0.902602;-0.331477
961;1004196433;21.134348;-13.777727;-2.337218;104.651062;297.065674;-186.076141;-0.168282;0.236333;0.897904;-0.331056
962;1004213100;21.281910;-14.923293;-7.827952;69.671806;285.313202;-193.490036;-0.217258;0.222633;0.892953;-0.325378
963;1004229767;22.304516;-7.723427;-12.491160;6.575621;268.021149;-196.833298;-0.261613;0.209117;0.889397;-0.311135
964;1004246434;23.385748;-9.277149;-5.118186;-40.336277;251.083603;-191.643539;-0.301563;0.196822;0.886432;-0.290797
965;1004263101;25.427151;-15.636723;-2.099577;-44.416763;252.890900;-181.747101;-0.340607;0.185638;0.881366;-0.269672
966;1004279768;23.429865;-12.114640;-7.035786;-4.723446;239.188904;-166.012589;-0.377724;0.173607;0.873239;-0.254247
967;1004296435;21.337860;-14.204338;-8.160765;-48.251663;218.324051;-156.578018;-0.410125;0.164107;0.866121;-0.233889
968;1004313102;19.997402;-24.768955;-2.600902;-111.936508;209.230347;-123.576294;-0.438109;0.162012;0.859553;-0.207325
969;1004329769;18.331182;-19.557964;-12.119847;-144.106094;207.012115;-87.348602;-0.463309;0.166216;0.851907;-0.178815
970;1004346436;19.004473;-26.173489;6.377991;-184.624451;202.406036;-55.624657;-0.485381;0.176734;0.843495;-0.147270
971;1004363103;15.711001;-11.496956;-3.183538;-139.992188;202.509872;-25.088917;-0.507259;0.187634;0.832052;-0.123179
972;1004379770;14.072723;-4.490721;-2.791957;-91.252228;194.584274;-12.178191;-0.528687;0.196171;0.819005;-0.106023
973;1004396437;9.661710;-5.695547;-4.928055;-149.332291;177.127335;-4.211333;-0.545678;0.209663;0.807093;-0.082944
974;1004413104;13.303242;-5.728060;-6.968104;-179.858200;150.375366;12.446316;-0.557744;0.226992;0.796239;-0.058331
975;1004429771;18.146990;6.438605;-13.328840;-199.010468;148.102646;17.656565;-0.568152;0.246202;0.784584;-0.031930
976;1004446438;22.074636;-0.750569;3.037536;-139.596985;144.973587;28.494921;-0.579623;0.261460;0.771689;-0.013249
977;1004463105;20.239326;-0.222959;-2.779308;-150.653732;139.063217;44.103741;-0.589460;0.279149;0.758016;0.005155
978;1004479772;23.057730;-8.101848;3.866159;-186.261276;121.676735;49.835346;-0.595329;0.300255;0.744810;0.026290
979;1004496439;24.617811;3.452650;-3.924781;-169.343903;122.952766;61.039440;-0.601498;0.320795;0.730275;0.044642
980;1004513106;20.477037;1.203825;5.815282;-124.571655;125.979935;68.640099;-0.609579;0.337915;0.714774;0.057696
981;1004529773;15.379851;4.123268;-4.523623;-116.977180;122.538933;83.833603;-0.617345;0.355701;0.698344;0.068413
982;1004546440;16.981335;-16.030457;12.485174;-167.975418;109.183502;81.589165;-0.620533;0.377655;0.682130;0.083769
983;1004563107;20.060217;-5.319006;-7.179998;-124.047821;109.413422;99.484238;-0.625849;0.397093;0.664810;0.093063
984;1004579774;21.661337;-3.391131;-2.834379;-88.697578;104.616791;109.210625;-0.632400;0.414038;0.647380;0.097704
985;1004596441;19.872765;-0.925824;-8.200413;-52.153343;103.835083;128.029556;-0.640924;0.429133;0.629001;0.097067
986;1004613108;18.573580;-25.941050;2.166524;-126.591164;81.654884;135.438614;-0.642371;0.451831;0.610730;0.101096
987;1004629775;18.699783;-9.949367;-15.706180;-95.780998;73.511108;150.625854;-0.644818;0.472764;0.592153;0.100307
988;1004646442;19.022524;-15.482059;-18.693626;-73.862808;53.764927;170.825211;-0.646817;0.493313;0.573920;0.094289
989;1004663109;20.671194;-6.291104;-16.442284;-57.582264;32.333527;178.256363;-0.647750;0.512882;0.556974;0.084582
990;1004679776;21.471485;-34.856186;-6.595918;-90.941933;10.080055;192.816315;-0.643975;0.536611;0.540185;0.074483
991;1004696443;25.185259;-8.597323;-14.527793;-44.310192;-3.332430;214.599030;-0.642379;0.557317;0.522916;0.057521
992;1004713110;26.046173;-23.261232;-13.888909;-28.747478;-19.883104;234.457642;-0.640214;0.577602;0.505172;0.036137
