sep=,
DeviceTag:,Dot2_blanc
FirmwareVersion:,2.4.0
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Custom modes - custom mode1
StartTime: ,2023-12-12_15:44:41_796 CET
© Movella Technologies B. V. 2005-2023

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z
35,2137713987,-120.558617,50.355457,135.558441,-1.353051,1.423111,-1.530049,-50.205589,0.865751,-26.607071
36,2137730654,-121.349869,49.912128,135.830429,-1.387701,0.770750,-1.131309,-60.572693,4.606177,-27.425318
37,2137747321,-122.316872,49.435947,136.038635,-1.098006,0.681125,-0.988727,-68.113831,8.093864,-27.764881
38,2137763988,-123.386551,48.940144,136.203629,-0.871252,0.627106,-0.941345,-72.246872,10.589639,-27.725601
39,2137780655,-124.542503,48.449146,136.320816,-0.100848,0.214083,-1.120125,-75.211098,12.493039,-26.248402
40,2137797322,-125.786224,47.979698,136.383255,0.326553,-0.182412,-1.387301,-77.992653,14.060738,-23.689528
41,2137813989,-127.065948,47.540710,136.386703,0.522187,-0.342088,-1.347571,-77.504791,15.409341,-20.499033
42,2137830656,-128.363449,47.145031,136.343475,1.360401,-0.210572,-1.037683,-76.516655,15.794241,-16.936214
43,2137847323,-129.630493,46.806835,136.280289,1.802563,0.172151,-0.715882,-73.820328,14.661377,-13.378236
44,2137863990,-130.764465,46.530697,136.225433,1.485648,-0.021573,-0.361032,-66.212898,12.302217,-10.444044
45,2137880657,-131.783768,46.311325,136.184570,1.017785,-0.689438,0.099514,-59.948326,9.837469,-8.030123
46,2137897324,-132.770035,46.117561,136.172668,0.266070,-1.085057,0.370739,-59.225220,8.076038,-7.525991
47,2137913991,-133.800354,45.939400,136.194977,0.406324,-1.047857,0.693548,-63.351318,6.546285,-7.679030
48,2137930658,-134.930664,45.780674,136.245392,0.266123,-1.061039,0.913522,-70.560722,5.051971,-7.543485
49,2137947325,-136.108887,45.621315,136.336487,-0.239378,-1.197119,0.651962,-75.174904,4.050481,-8.684430
50,2137963992,-137.308350,45.456352,136.462311,-0.733317,-1.039525,0.224478,-77.928642,3.485651,-9.895759
51,2137980659,-138.527786,45.291416,136.632889,-0.845984,-0.601476,-0.280207,-81.024445,2.437900,-11.222508
52,2137997326,-139.769348,45.129364,136.857574,-0.695322,-0.560248,-0.463570,-84.641983,1.053535,-12.797704
53,2138013993,-140.974915,44.977547,137.136978,-0.328092,-0.310734,-0.432158,-84.774719,-0.626465,-14.179604
54,2138030660,-142.041428,44.852432,137.459320,-0.204055,-0.152233,-0.354841,-78.227310,-2.736932,-14.640597
55,2138047327,-142.815628,44.753746,137.828857,-0.431415,0.033998,-0.330985,-62.659233,-4.988108,-15.327235
56,2138063994,-143.270386,44.685406,138.240021,-0.808099,0.003943,-0.566291,-45.228146,-7.353748,-15.718207
57,2138080661,-143.447159,44.630356,138.689804,-0.673245,0.041375,-0.721093,-30.160059,-8.899454,-16.617607
58,2138097328,-143.406982,44.585739,139.163696,-0.343094,0.177844,-0.418465,-18.141060,-10.005651,-17.091715
59,2138113995,-143.184647,44.550297,139.648071,0.037969,0.350258,-0.284192,-7.641792,-10.766892,-17.110491
60,2138130662,-142.831100,44.519344,140.131973,0.011472,0.336972,-0.084941,0.265194,-11.066957,-16.888641
61,2138147329,-142.351151,44.494297,140.603760,0.071049,0.206612,0.044255,8.369596,-11.168524,-16.191153
62,2138163996,-141.761505,44.449963,141.060760,-0.118151,0.113345,0.321562,15.586441,-10.032260,-16.308037
63,2138180663,-141.207199,44.390751,141.477951,0.661031,0.279886,-0.120280,15.155492,-8.453257,-15.442129
64,2138197330,-140.878494,44.304955,141.853867,0.910956,0.313011,-0.434111,3.373484,-6.238055,-15.025356
65,2138213997,-140.887955,44.199104,142.180145,1.011794,0.680984,-0.377884,-14.806659,-4.017819,-14.135605
66,2138230664,-141.162140,44.089542,142.462494,1.238469,0.511165,-0.036672,-28.825134,-2.635697,-12.840371
67,2138247331,-141.484360,43.979866,142.698914,1.461530,0.187609,0.441622,-29.766262,-1.333722,-11.336349
68,2138263998,-141.682968,43.873058,142.887054,1.676775,0.234102,0.484156,-20.315786,-0.125976,-9.619865
69,2138280665,-141.716278,43.771420,143.027878,1.401015,0.315304,0.308485,-8.416208,0.915149,-7.838936
70,2138297332,-141.655670,43.674011,143.127304,1.005038,0.379547,-0.041930,-1.052977,1.823055,-6.287893
71,2138313999,-141.604156,43.578934,143.192734,0.818935,0.311166,-0.240081,-0.180749,2.618700,-5.055358
72,2138330666,-141.621277,43.495514,143.225952,0.821824,0.325009,-0.327564,-2.961059,2.939192,-3.532068
73,2138347333,-141.709808,43.430893,143.232941,0.806105,0.361545,-0.321504,-6.159894,2.765231,-1.938408
74,2138364000,-141.851334,43.384613,143.211426,0.696153,0.230395,-0.279878,-8.161055,2.675702,-0.279166
75,2138380667,-141.991364,43.357903,143.168198,0.568951,0.285272,-0.320252,-7.174648,2.339804,1.194268
76,2138397334,-142.049927,43.349346,143.111801,0.509488,0.453655,-0.203141,-1.743917,1.833607,2.319864
77,2138414001,-141.955429,43.366627,143.049774,0.335463,0.460958,-0.231823,7.671524,0.763841,3.462818
78,2138430668,-141.725723,43.404282,142.987274,0.227119,0.160788,-0.274984,15.807693,-0.178354,4.228821
79,2138447335,-141.488358,43.448689,142.923508,0.286366,-0.080048,-0.265358,16.323431,-0.448940,4.523098
80,2138464002,-141.343201,43.488678,142.862732,0.240099,-0.284710,-0.228403,10.668430,-0.309530,4.254752
81,2138480669,-141.278793,43.524021,142.812363,0.151713,-0.333555,-0.132396,5.394682,-0.369028,3.724491
82,2138497336,-141.204117,43.562904,142.769333,-0.018851,-0.500321,-0.022658,5.706605,-0.729501,3.607197
83,2138514003,-141.048920,43.603485,142.737045,-0.217734,-0.589468,0.036710,10.091901,-1.095584,3.308592
84,2138530670,-140.832718,43.643692,142.711411,-0.207529,-0.549962,0.049411,13.482437,-1.250323,3.078258
85,2138547337,-140.608124,43.679420,142.694046,-0.271257,-0.376219,-0.004218,13.638727,-1.257892,2.634633
86,2138564004,-140.395676,43.709972,142.685547,-0.425264,-0.170863,-0.169562,12.539374,-1.255881,2.145634
87,2138580671,-140.184265,43.737991,142.687698,-0.449520,0.014554,-0.343587,12.033064,-1.428472,1.697515
88,2138597338,-139.958771,43.767544,142.694382,-0.417111,0.083770,-0.473044,12.691708,-1.623411,1.615464
89,2138614005,-139.726974,43.797722,142.705994,-0.309175,0.059823,-0.468236,12.864581,-1.787896,1.483930
90,2138630672,-139.519394,43.821243,142.718643,-0.422357,-0.132256,-0.470010,11.367134,-1.510202,1.200052
91,2138647339,-139.344711,43.840294,142.729370,-0.586151,-0.084911,-0.441112,9.474890,-1.250400,1.095398
92,2138664006,-139.190079,43.858871,142.743637,-0.645987,-0.048389,-0.455608,8.124190,-1.329236,0.968551
93,2138680673,-139.043167,43.883774,142.758545,-0.548928,-0.139043,-0.511930,7.631184,-1.634923,1.200179
94,2138697340,-138.914963,43.913139,142.768265,-0.279213,-0.290119,-0.524232,6.723700,-1.687775,1.552175
95,2138714007,-138.842880,43.944664,142.767487,-0.175984,-0.400152,-0.593817,3.789623,-1.486549,1.984005
96,2138730674,-138.851288,43.976353,142.749924,-0.136786,-0.312150,-0.626209,-0.338964,-1.014215,2.538943
97,2138747341,-138.919189,44.012615,142.719391,-0.042642,-0.190668,-0.480479,-3.370017,-0.851878,3.141033
98,2138764008,-139.013367,44.060757,142.675171,0.006639,-0.166543,-0.518085,-4.375891,-1.007591,4.052832
99,2138780675,-139.120697,44.122372,142.613388,0.137424,-0.158456,-0.505921,-4.429064,-1.127394,5.152284
100,2138797342,-139.265747,44.193874,142.534760,0.226681,-0.158311,-0.493204,-5.985190,-1.113359,6.083459
101,2138814009,-139.461807,44.273609,142.429062,0.188096,-0.253314,-0.387939,-7.909718,-0.747930,7.280920
102,2138830676,-139.662216,44.360577,142.304718,0.108265,-0.099815,-0.155451,-7.382632,-0.583842,8.164274
103,2138847343,-139.820587,44.459602,142.169510,0.094740,0.063480,-0.142258,-4.394578,-0.863456,8.978101
104,2138864010,-139.932297,44.573570,142.020508,0.131583,0.042437,-0.200730,-1.004351,-1.194449,9.997210
105,2138880677,-140.044296,44.693668,141.852402,0.332696,0.115125,-0.231120,-0.202929,-0.979661,10.845689
106,2138897344,-140.204544,44.816063,141.664581,0.267513,0.132868,-0.111113,-2.249180,-0.578514,11.561764
107,2138914011,-140.407211,44.940445,141.457581,0.119172,0.182164,-0.057786,-3.965155,-0.195463,12.250760
108,2138930678,-140.613922,45.065563,141.240463,0.000379,0.279333,0.040599,-3.755311,-0.009656,12.594867
109,2138947345,-140.787201,45.197746,141.016312,-0.092155,0.185651,-0.048112,-1.430432,-0.202789,13.076872
110,2138964012,-140.919617,45.335079,140.785156,0.083683,0.059968,-0.041624,1.338975,-0.305304,13.481760
111,2138980679,-141.057236,45.471474,140.547394,0.231139,-0.038593,-0.015855,1.334506,-0.130497,13.643952
112,2138997346,-141.253479,45.606056,140.297363,0.263601,-0.099027,-0.053584,-1.634027,0.226308,13.958437
113,2139014013,-141.499222,45.735497,140.038025,0.108251,-0.138067,0.037824,-4.178216,0.644435,14.052247
114,2139030680,-141.751160,45.862621,139.775406,0.021279,-0.077143,0.155502,-4.384974,0.766736,14.055701
115,2139047347,-141.979645,45.991077,139.508942,-0.066174,-0.118550,0.134220,-2.788623,0.732274,14.215768
116,2139064014,-142.187988,46.117435,139.240372,0.078281,-0.092125,0.282767,-1.466097,0.817936,14.189272
117,2139080681,-142.401505,46.240219,138.969406,-0.009257,-0.197422,0.309064,-1.650983,0.983215,14.119183
118,2139097348,-142.615372,46.356098,138.696991,-0.247782,-0.227132,0.364799,-1.580530,1.285034,13.901114
119,2139114015,-142.801422,46.463593,138.433472,-0.516755,-0.136579,0.380297,-0.278654,1.403077,13.291309
120,2139130682,-142.958878,46.562416,138.182236,-0.581095,-0.049124,0.334178,0.918613,1.459745,12.564164
121,2139147349,-143.125458,46.650604,137.940994,-0.523041,-0.148261,0.238545,-0.049458,1.677460,11.842465
122,2139164016,-143.338440,46.722168,137.704468,-0.502119,-0.237535,0.233621,-3.022915,2.313282,11.088710
123,2139180683,-143.623596,46.772499,137.474258,-0.576862,-0.320549,0.314538,-7.623571,3.131429,10.124928
124,2139197350,-143.987122,46.800087,137.256332,-0.802746,-0.402774,0.324170,-12.855806,3.876594,8.927372
125,2139214017,-144.433121,46.803268,137.052200,-0.980952,-0.570260,0.390330,-18.408396,4.674497,7.642654
126,2139230684,-144.980545,46.775963,136.862503,-0.885037,-0.824732,0.426277,-25.130678,5.764888,6.147774
127,2139247351,-145.679733,46.714909,136.692856,-0.783840,-0.947419,0.536727,-35.120861,6.907399,4.391695
128,2139264018,-146.589661,46.617569,136.542023,-1.056846,-1.230381,0.538542,-48.598885,8.238451,2.647716
129,2139280685,-147.733154,46.476448,136.427124,-1.289877,-1.318077,0.563543,-64.194977,9.617655,0.143901
130,2139297352,-149.121902,46.294098,136.351639,-1.316097,-1.520403,0.558001,-80.642578,10.891343,-2.307899
131,2139314019,-150.772400,46.072048,136.332092,-1.136470,-1.607211,0.406242,-98.785149,11.874468,-5.201070
132,2139330686,-152.710373,45.809193,136.387589,-0.867950,-1.494428,0.297531,-119.275352,12.732856,-8.729445
133,2139347353,-154.962540,45.516605,136.530243,-0.818210,-1.571115,-0.035721,-141.863312,13.057865,-12.325693
134,2139364020,-157.510986,45.198067,136.770813,-0.206107,-1.805078,-0.107134,-163.790726,13.345903,-16.194263
135,2139380687,-160.281693,44.861702,137.122360,0.088030,-1.871578,-0.038546,-181.785248,13.404350,-20.379255
136,2139397354,-163.236237,44.517242,137.608185,0.019470,-1.998966,-0.115319,-198.396744,13.088734,-25.352915
137,2139414021,-166.340469,44.169735,138.250732,-0.642856,-2.380592,-0.086096,-213.829803,12.833036,-31.272417
138,2139430688,-169.433762,43.832958,139.064056,-1.229803,-3.573736,-0.403263,-220.131790,12.339192,-37.746693
139,2139447355,-172.290482,43.520515,140.050735,-1.611076,-4.414152,-0.443886,-212.930801,11.655608,-44.417053
140,2139464022,-174.754974,43.242344,141.210846,-1.596158,-4.810840,-0.596214,-196.328415,10.818610,-51.294151
141,2139480689,-176.742615,42.994915,142.547394,-1.987636,-4.729517,-0.342287,-174.751236,10.404290,-58.601200
142,2139497356,-178.215866,42.780125,144.025238,-2.008162,-4.829310,-0.152122,-149.440613,9.947350,-64.574600
143,2139514023,-179.145950,42.580158,145.659668,-1.163274,-3.996925,0.222893,-123.001709,10.255336,-71.429611
144,2139530690,-179.701645,42.394268,147.392029,-0.230329,-2.800987,-0.117683,-104.278152,10.294362,-75.817474
145,2139547357,179.921097,42.218937,149.198853,0.402572,-1.383239,-0.147210,-96.348785,10.272841,-79.243744
146,2139564024,179.674698,42.056503,151.071503,0.183852,-2.074608,-0.815103,-90.910622,9.938879,-82.328262
147,2139580691,179.590317,41.897518,152.999237,0.187723,-2.435178,-0.751270,-83.173515,9.985145,-84.962746
148,2139597358,179.710190,41.743473,154.998978,-0.174869,-2.465429,-0.256546,-73.575424,9.677208,-88.392502
149,2139614025,179.988113,41.591343,157.052612,0.286564,-2.077319,-0.296649,-66.008194,9.249616,-91.042366
150,2139630692,-179.612396,41.422222,159.131668,0.849537,-1.744448,-0.954906,-59.470764,9.714879,-92.465240
151,2139647359,-179.083054,41.250729,161.217621,-0.022773,-1.259737,-0.531487,-51.682152,9.089511,-93.095871
152,2139664026,-178.443985,41.076466,163.301926,0.449242,-0.722194,-1.402403,-44.752327,8.284186,-93.359619
153,2139680693,-177.844498,40.881325,165.350311,0.498538,0.786690,-1.866482,-45.410355,8.554059,-92.124016
154,2139697360,-177.410645,40.682812,167.327515,0.282710,1.879550,-1.847198,-52.232079,8.031153,-89.257545
155,2139714027,-177.104431,40.485203,169.235840,0.619739,2.161055,-2.039183,-56.882263,7.525828,-86.450226
156,2139730694,-176.825897,40.303989,171.069687,-0.122679,3.895418,-1.728070,-55.348064,6.257794,-83.296371
157,2139747361,-176.506042,40.154701,172.793304,0.813292,5.436501,-2.771669,-48.340996,4.181104,-78.402451
158,2139764028,-176.171021,40.034370,174.335175,0.901954,5.722789,-1.883531,-40.198353,2.517735,-70.172440
159,2139780695,-175.755722,39.961765,175.757645,1.212420,4.720132,-0.989531,-30.637121,-0.422246,-64.640938
160,2139797362,-175.286713,39.927811,177.070969,1.945056,4.108626,-0.348901,-23.131569,-2.845201,-59.524635
161,2139814029,-174.899704,39.935360,178.260132,2.044955,4.172850,0.041532,-23.239861,-5.280275,-53.629799
162,2139830696,-174.721954,39.963909,179.319656,2.417294,3.609949,-0.904195,-30.798655,-6.247588,-47.550346
163,2139847363,-174.859879,39.994247,-179.768082,2.510244,3.262671,-0.904900,-44.078720,-5.742024,-40.797062
164,2139864030,-175.332993,40.032085,-179.000595,2.292413,3.843638,-0.196594,-58.620770,-5.382866,-34.154488
165,2139880697,-176.104004,40.097500,-178.379013,1.851172,4.441181,0.502348,-70.878052,-6.135520,-27.395889
166,2139897364,-177.123550,40.193829,-177.935364,2.015340,5.044741,-0.017034,-78.935898,-7.048716,-19.216827
167,2139914031,-178.348053,40.301289,-177.683365,1.797011,5.506673,-0.573391,-83.821373,-6.959299,-10.542889
168,2139930698,-179.793900,40.418579,-177.616486,0.833569,5.548922,0.083063,-89.914932,-7.130044,-2.232473
169,2139947365,178.572205,40.557961,-177.717514,0.068938,5.391987,0.823123,-94.647949,-8.442446,5.208194
170,2139964032,176.828186,40.710541,-177.968216,0.264560,4.898468,1.023228,-95.373528,-9.626613,11.704825
171,2139980699,175.088394,40.855957,-178.366882,0.549223,4.283372,1.345162,-89.275589,-9.989440,18.099295
172,2139997366,173.431625,40.989452,-178.888504,0.272882,3.731010,1.985700,-79.402893,-10.332429,23.359539
173,2140014033,171.846466,41.110897,-179.503601,0.089135,3.108562,2.319766,-71.359039,-10.781417,27.286057
174,2140030700,170.294678,41.214619,179.796051,0.185458,2.591897,2.194581,-65.922066,-11.039871,30.894415
175,2140047367,168.811325,41.292782,179.026688,0.282125,2.346543,2.030647,-59.028851,-10.878933,33.876343
176,2140064034,167.433914,41.350834,178.169968,0.044415,1.980906,2.203438,-49.160885,-11.322044,37.651382
177,2140080701,166.156891,41.391472,177.229675,-0.031332,1.679551,2.016133,-39.786449,-12.008380,41.244102
178,2140097368,164.996506,41.413338,176.225739,0.082200,1.022481,1.504462,-30.231066,-12.485645,44.009430
179,2140114035,163.964600,41.420376,175.156967,-0.035113,0.405263,1.225712,-19.934835,-13.233941,46.797165
180,2140130702,163.096420,41.416599,174.044998,0.163280,-0.087526,0.479557,-8.392694,-13.927648,48.616627
181,2140147369,162.396652,41.401279,172.903275,0.166996,0.231460,0.276936,2.883589,-14.323040,49.911789
182,2140164036,161.788925,41.387123,171.716797,-0.372875,1.166012,0.926775,10.168637,-15.576578,51.651073
183,2140180703,161.170334,41.370628,170.466293,-0.259784,2.097513,0.602507,12.047712,-16.910849,54.264462
184,2140197370,160.510406,41.329445,169.157578,-0.014874,2.329868,0.066451,11.850942,-16.978394,57.044342
185,2140214037,159.783432,41.257225,167.796616,-0.448047,1.298728,0.060136,9.852637,-16.727451,59.725571
186,2140230704,159.038651,41.167492,166.411438,-0.427317,0.093646,-0.069026,9.657554,-16.918661,60.961735
187,2140247371,158.337158,41.068787,165.025589,-0.147976,-0.460351,-0.449618,12.180358,-17.227547,61.049767
188,2140264038,157.601624,40.957531,163.632767,-0.314259,0.149952,-0.100734,10.294580,-17.449049,61.496265
189,2140280705,156.749344,40.833336,162.235184,-0.339529,0.508477,0.377717,3.348186,-17.706905,61.852207
190,2140297372,155.865417,40.696625,160.830399,-0.058177,0.331522,0.329393,1.587198,-18.133383,62.287971
191,2140314039,155.149918,40.561760,159.405289,0.045673,-0.007205,-0.179722,12.337692,-19.534899,62.942360
192,2140330706,154.815536,40.459076,157.953491,0.404728,-0.226985,-1.129361,36.109016,-22.424643,63.152401
193,2140347373,154.899506,40.404423,156.470718,0.680210,0.070118,-1.585311,62.322514,-25.808170,63.232841
194,2140364040,155.203217,40.400742,154.961273,0.839190,0.735736,-1.510413,76.506874,-28.898565,63.157764
195,2140380707,155.443710,40.425613,153.437088,0.984347,1.122959,-1.371262,73.303978,-30.435406,63.179516
196,2140397374,155.480911,40.457314,151.919128,0.853032,0.851502,-1.310661,60.901745,-30.526394,62.790936
197,2140414041,155.231445,40.465721,150.417221,0.583661,0.556998,-1.074202,43.107422,-29.059761,62.629215
198,2140430708,154.726913,40.451797,148.941971,-0.007661,0.323837,-0.747175,26.762259,-27.740217,61.897537
199,2140447375,153.975754,40.411354,147.483246,-0.529513,0.234589,-0.784695,11.291313,-26.667898,61.621040
200,2140464042,153.083145,40.350185,146.050644,-0.902976,-0.332520,-0.850770,1.726918,-25.924974,60.760544
201,2140480709,152.248306,40.279613,144.645325,-0.901605,-1.168403,-1.075620,4.055313,-25.794050,59.570744
202,2140497376,151.653229,40.210213,143.260590,-0.828714,-1.707354,-1.463310,17.556631,-26.186405,58.444576
203,2140514043,151.393555,40.167095,141.906723,-0.749454,-1.950354,-1.902816,36.413792,-27.364420,56.305817
204,2140530710,151.388275,40.153473,140.578949,-0.586258,-1.889620,-2.054442,50.624699,-28.493275,54.374733
205,2140547377,151.477951,40.173161,139.298492,-1.083812,-1.880503,-1.447738,54.487377,-29.178961,51.542351
206,2140564044,151.602737,40.226086,138.080536,-0.973600,-2.159265,-1.341011,54.193344,-29.462864,48.103962
207,2140580711,151.867126,40.308556,136.928650,-0.992699,-2.096952,-1.311876,60.067780,-29.416498,44.666862
208,2140597378,152.407684,40.422577,135.825897,-0.926366,-1.546221,-1.609867,74.805939,-29.700686,41.942402
209,2140614045,153.265106,40.572723,134.760925,-0.973728,-0.974039,-1.551188,92.452240,-30.298494,39.697884
210,2140630712,154.356873,40.755322,133.737534,-0.589396,-1.020577,-1.497593,105.019844,-30.495453,37.545918
211,2140647379,155.611023,40.972485,132.773682,-0.298855,-0.958195,-1.010512,112.582443,-30.418613,34.716301
212,2140664046,156.993927,41.232708,131.864395,-0.013268,-0.506037,-0.752772,118.330597,-30.941950,31.968636
213,2140680713,158.475586,41.536137,130.986008,0.154744,-0.200714,-0.954019,123.228989,-31.956905,30.300516
214,2140697380,160.079712,41.878380,130.151367,0.411939,-0.481678,-1.461265,129.050491,-32.562809,28.308969
215,2140714047,161.775375,42.254154,129.359161,0.123039,-0.727271,-1.595761,133.066696,-32.968346,26.593092
216,2140730714,163.501266,42.670643,128.622009,0.203486,-1.062069,-1.095596,132.892410,-33.721184,24.303043
217,2140747381,165.203033,43.126266,127.950523,0.267818,-1.629312,-0.639398,129.005432,-34.417618,21.671175
218,2140764048,166.860504,43.615101,127.350861,-0.074911,-1.874337,-0.539209,123.626564,-34.905968,18.934599
219,2140780715,168.531143,44.134937,126.847679,-0.807033,-2.238803,-0.795327,120.626892,-35.238758,15.260095
220,2140797382,170.296402,44.683830,126.443443,-1.173213,-2.727561,-0.954010,122.342186,-35.682827,11.637499
221,2140814049,172.201385,45.264008,126.149986,-1.462025,-2.478621,-0.445393,126.188072,-36.426678,7.688164
222,2140830716,174.228195,45.877159,125.977592,-1.261001,-2.158181,0.105764,128.427353,-37.513649,3.534961
223,2140847383,176.279480,46.513985,125.918762,-0.588165,-1.838378,0.095610,125.047791,-38.405430,-0.023181
224,2140864050,178.306793,47.158463,125.968651,-0.024095,-1.878343,0.168792,118.872887,-38.648483,-3.156645
225,2140880717,-179.659561,47.809925,126.123611,0.155553,-1.967446,0.484125,114.579903,-39.123672,-6.018887
226,2140897384,-177.619080,48.469528,126.381584,0.177848,-2.079850,0.685482,110.310394,-39.913387,-8.653486
227,2140914051,-175.563583,49.138466,126.758804,0.091061,-1.976730,1.111142,105.704803,-41.046089,-11.752297
228,2140930718,-173.486984,49.817795,127.267738,0.093587,-2.063241,1.288877,100.780769,-42.546532,-15.111147
229,2140947385,-171.382339,50.496964,127.907326,0.265622,-2.321286,1.206259,96.209625,-43.706657,-18.251801
230,2140964052,-169.198761,51.166641,128.696518,0.216157,-2.117249,1.249171,93.695198,-44.708157,-21.940250
231,2140980719,-166.853165,51.832279,129.644974,-0.027015,-1.332292,0.774054,95.588051,-46.467808,-25.600266
232,2140997386,-164.305649,52.500057,130.740891,-0.397498,-0.542222,-0.291245,100.303215,-48.889778,-28.309975
233,2141014053,-161.575699,53.169155,131.975052,-0.708534,0.195264,-1.136460,104.168877,-51.540058,-30.214731
234,2141030720,-158.704590,53.829414,133.342300,-0.022441,0.310757,-1.192269,105.703766,-53.876926,-31.660431
235,2141047387,-155.817032,54.480122,134.787445,0.850824,0.258652,-1.186917,102.351952,-55.675941,-30.961197
236,2141064054,-153.052902,55.112392,136.279266,1.758065,0.410383,-0.773011,92.094528,-56.525684,-29.408831
237,2141080721,-150.542358,55.707790,137.818878,2.326349,0.564710,-0.469339,73.979950,-56.297516,-28.572163
238,2141097388,-148.365204,56.270721,139.372665,2.325255,0.073057,-0.171273,52.750641,-55.617199,-26.995504
239,2141114055,-146.454849,56.798649,140.928802,1.523223,0.006890,0.781605,36.137157,-54.438057,-25.583242
240,2141130722,-144.632629,57.269810,142.538177,0.540195,-0.532359,1.773417,27.725195,-53.052647,-26.601976
