sep=,
DeviceTag:,Dot2_blanc
FirmwareVersion:,2.4.0
AppVersion:,2023.6.0
StartTime: ,2023-12-12_15:45:17_000 CET
© Movella Technologies B. V. 2005-2023

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
30,2172864690,-65.42800903320312,17.75687980651855,13.51293373107910,-2.64119434356689,-12.01505756378174,3.42981433868408,-33.25927352905273,-5.80817079544067,5.90644073486328
31,2172881357,-65.69101715087891,17.71644401550293,13.61311626434326,-2.58746862411499,-11.70334815979004,3.37022447586060,-18.37032890319824,-6.26541900634766,0.76101827621460
32,2172898024,-65.78491210937500,17.62395095825195,13.69188404083252,-2.14367389678955,-10.98864746093750,3.46888208389282,-7.81256866455078,-6.43532180786133,-2.59564352035522
33,2172914691,-65.81713104248047,17.49284934997559,13.74674320220947,-1.70557165145874,-10.34393024444580,3.73694252967834,-3.65945363044739,-6.13529253005981,-5.26136159896851
34,2172931358,-65.87093353271484,17.34392929077148,13.77578926086426,-1.57472181320190,-9.73142337799072,3.87001013755798,-4.47612142562866,-5.21867275238037,-6.83072328567505
35,2172948025,-66.02462768554688,17.19190406799316,13.77727031707764,-1.83896136283875,-9.59617614746094,3.83001446723938,-9.97082996368408,-3.83684134483337,-7.63924121856689
36,2172964692,-66.29315185546875,17.03801727294922,13.74501132965088,-2.03088521957397,-9.59107017517090,3.78256273269653,-16.25976943969727,-2.07742309570312,-8.52614498138428
37,2172981359,-66.60891723632812,16.88779640197754,13.68688106536865,-2.10761785507202,-9.44972419738770,3.66073799133301,-18.64282608032227,-0.57863652706146,-8.91901493072510
38,2172998026,-66.92127227783203,16.74766921997070,13.60853672027588,-2.13881778717041,-8.86661624908447,3.58540701866150,-18.09129524230957,0.78527367115021,-8.81726741790771
39,2173014693,-67.19504547119141,16.62413024902344,13.51953029632568,-2.16981148719788,-8.33417320251465,3.26321196556091,-15.60000705718994,1.78952920436859,-8.12944030761719
40,2173031360,-67.38545227050781,16.52025413513184,13.43010425567627,-2.37042999267578,-8.33221340179443,3.07384252548218,-10.59918212890625,2.30561161041260,-7.03961658477783
41,2173048027,-67.41908264160156,16.43346977233887,13.33554840087891,-2.49377846717834,-8.46664237976074,2.69182205200195,-1.11074626445770,2.98906064033508,-6.19995307922363
42,2173064694,-67.28774261474609,16.36809349060059,13.23532295227051,-2.55080771446228,-8.21423339843750,2.57058954238892,8.88349342346191,3.77761244773865,-5.14152145385742
43,2173081361,-67.05924224853516,16.32242012023926,13.12329292297363,-2.81073284149170,-8.01628208160400,2.54766130447388,14.91330623626709,4.84566402435303,-4.32878017425537
44,2173098028,-66.81002044677734,16.29927825927734,12.99999046325684,-3.23094558715820,-7.95543861389160,2.78488373756409,16.35064697265625,5.94825553894043,-3.36144018173218
45,2173114695,-66.58403778076172,16.29249763488770,12.86313533782959,-3.47602391242981,-8.05589485168457,3.07796311378479,15.18511199951172,7.03118610382080,-2.79862570762634
46,2173131362,-66.37369537353516,16.29842185974121,12.71898937225342,-3.44475865364075,-8.14527225494385,3.25486469268799,14.37517356872559,7.70410871505737,-2.30273747444153
47,2173148029,-66.15750885009766,16.31827163696289,12.56745910644531,-3.43657660484314,-8.09549617767334,3.55375790596008,14.85428047180176,8.41371726989746,-1.74313187599182
48,2173164696,-65.95513153076172,16.35379791259766,12.40172767639160,-3.44900608062744,-8.05172538757324,3.90742659568787,14.27092361450195,9.52895736694336,-1.25231504440308
49,2173181363,-65.86033630371094,16.40443420410156,12.21900558471680,-3.53533458709717,-7.95197105407715,4.32592725753784,8.10787773132324,10.78279304504395,-0.85500365495682
50,2173198030,-65.86180114746094,16.46842193603516,12.01456642150879,-3.63005352020264,-7.83213996887207,4.44023036956787,2.70885157585144,12.24664115905762,-0.65113276243210
51,2173214697,-65.93205261230469,16.55125045776367,11.80016040802002,-3.59465694427490,-7.69456148147583,4.41315460205078,-1.24231278896332,13.22606086730957,0.14872024953365
52,2173231364,-66.01652526855469,16.65481948852539,11.58720779418945,-3.46106457710266,-7.48293685913086,4.54984045028687,-2.10428333282471,13.65162944793701,1.33022201061249
53,2173248031,-66.09952545166016,16.77577018737793,11.37799167633057,-3.29281139373779,-7.44571590423584,4.66543149948120,-2.06542921066284,13.87082576751709,2.38641405105591
54,2173264698,-66.18188476562500,16.91847038269043,11.17711448669434,-3.16208076477051,-7.62863826751709,4.63661909103394,-2.15331864356995,13.95261859893799,3.78846597671509
55,2173281365,-66.25288391113281,17.06928253173828,10.97999000549316,-3.03240060806274,-8.04889392852783,4.45869922637939,-1.51730394363403,13.93871212005615,4.33960151672363
56,2173298032,-66.28877258300781,17.22144126892090,10.78610420227051,-2.96543717384338,-8.19999504089355,4.48907804489136,0.55769771337509,13.79108524322510,4.50140333175659
57,2173314699,-66.30093383789062,17.37723350524902,10.60020256042480,-2.87193965911865,-8.33089923858643,4.37146425247192,1.86142337322235,13.45293331146240,4.89309883117676
58,2173331366,-66.30869293212891,17.52493286132812,10.42334556579590,-2.66477394104004,-8.56189537048340,4.05439138412476,1.98729074001312,12.77580356597900,4.66188526153564
59,2173348033,-66.32554626464844,17.65277290344238,10.24934291839600,-2.60989117622375,-9.06286144256592,4.06756353378296,1.41396903991699,12.14138031005859,3.64523315429688
60,2173364700,-66.36382293701172,17.76178169250488,10.07060050964355,-2.54346823692322,-9.37071323394775,4.16805267333984,0.23737223446369,11.93267536163330,2.51293373107910
61,2173381367,-66.41126251220703,17.84808158874512,9.88189601898193,-2.51862144470215,-9.46747970581055,3.93990826606750,-0.11443118751049,11.90417289733887,1.05277192592621
62,2173398034,-66.40885925292969,17.91006851196289,9.69250392913818,-2.49678015708923,-9.72334289550781,3.75327801704407,2.90749096870422,11.35403823852539,-0.28585705161095
63,2173414701,-66.30192565917969,17.94682121276855,9.50124073028564,-2.44015336036682,-10.02030849456787,3.74002599716187,9.22922325134277,10.84055805206299,-1.71835100650787
64,2173431368,-66.15034484863281,17.95256614685059,9.29636955261230,-2.49653363227844,-10.40420627593994,3.67024588584900,12.16802310943604,10.79760074615479,-3.74985671043396
65,2173448035,-66.03742218017578,17.91806983947754,9.06410980224609,-2.72509932518005,-10.84939575195312,3.65663528442383,10.35792446136475,11.23929691314697,-6.60612916946411
66,2173464702,-66.00260925292969,17.83581352233887,8.79528713226318,-3.00981307029724,-11.25628471374512,3.63289403915405,6.34347820281982,11.97666358947754,-10.08073902130127
67,2173481369,-66.01712799072266,17.69874191284180,8.48820018768311,-3.13546347618103,-11.66061782836914,3.27226471900940,4.06561183929443,12.64140892028809,-13.97327613830566
68,2173498036,-65.95992279052734,17.49967575073242,8.14738941192627,-3.22268271446228,-12.52347087860107,3.11788153648376,8.94414520263672,12.89670562744141,-18.15869712829590
69,2173514703,-65.72573852539062,17.23189544677734,7.75634765625000,-3.29320836067200,-13.45649337768555,3.24406576156616,20.40414810180664,13.80521488189697,-23.13235282897949
70,2173531370,-65.39764404296875,16.89209175109863,7.28620243072510,-3.39753699302673,-14.23465156555176,3.12901353836060,27.33287048339844,16.06025314331055,-29.01557922363281
71,2173548037,-65.17425537109375,16.47484016418457,6.71695756912231,-3.31931424140930,-14.04704189300537,3.18969178199768,22.60363578796387,19.19117736816406,-35.70691299438477
72,2173564704,-65.26799774169922,15.96973037719727,6.04233598709106,-3.22030019760132,-13.52843093872070,3.27233195304871,5.10471820831299,22.51888656616211,-43.08060455322266
73,2173581371,-65.72611999511719,15.39085960388184,5.28277921676636,-3.26359653472900,-12.80934238433838,3.29244136810303,-15.72260570526123,25.45069694519043,-49.06762695312500
74,2173598038,-66.42514801025391,14.74642944335938,4.44760131835938,-3.57806730270386,-12.24111938476562,2.83353734016418,-29.44960784912109,28.47498703002930,-54.22441482543945
75,2173614705,-67.22653961181641,14.04760932922363,3.54520988464355,-3.64957809448242,-11.59767627716064,2.07701945304871,-35.13509368896484,31.63080024719238,-58.44276809692383
76,2173631372,-68.11553192138672,13.29598140716553,2.59524917602539,-3.54622149467468,-11.45471286773682,1.62754678726196,-40.35602188110352,34.01000595092773,-62.01755142211914
77,2173648039,-69.07221221923828,12.48041248321533,1.58901202678680,-3.87401914596558,-11.08491611480713,2.03165769577026,-44.39953613281250,36.83779907226562,-66.30165100097656
78,2173664706,-70.01035308837891,11.62083244323730,0.54651945829391,-3.93374967575073,-10.71675777435303,2.86020064353943,-43.67594146728516,39.18455505371094,-68.97488403320312
79,2173681373,-70.67255401611328,10.72056579589844,-0.49663105607033,-4.15407705307007,-11.05158805847168,3.38766741752625,-28.04280853271484,39.54634857177734,-70.80604553222656
80,2173698040,-70.82128906250000,9.77966308593750,-1.53013372421265,-4.44576025009155,-11.38779067993164,3.07072734832764,1.67504668235779,38.88362121582031,-72.71355438232422
81,2173714707,-70.39138793945312,8.79732418060303,-2.54869508743286,-4.68780565261841,-11.47444534301758,2.90202164649963,35.22830200195312,37.20376586914062,-74.93563842773438
82,2173731374,-69.43428039550781,7.77742481231689,-3.55659127235413,-4.55501317977905,-11.50831985473633,3.02140188217163,65.72181701660156,35.06441879272461,-77.35838317871094
83,2173748041,-67.97805786132812,6.71388149261475,-4.54866266250610,-4.37018871307373,-11.49291515350342,3.24047970771790,94.46976470947266,31.71848106384277,-80.25543212890625
84,2173764708,-66.07453918457031,5.60508775711060,-5.52189636230469,-4.09221076965332,-11.20669364929199,4.10339450836182,120.07418060302734,27.34810638427734,-83.28569793701172
85,2173781375,-63.83538055419922,4.45045185089111,-6.47499704360962,-3.89603447914124,-10.51311302185059,5.15542364120483,138.96305847167969,22.13871002197266,-86.27577972412109
86,2173798042,-61.47009277343750,3.24809646606445,-7.40404796600342,-3.56323838233948,-9.40253353118896,6.45022726058960,145.26255798339844,16.10707092285156,-89.04408264160156
87,2173814709,-59.29874038696289,2.01668477058411,-8.31679916381836,-3.36099076271057,-8.01060962677002,7.41549921035767,132.38801574707031,10.88039112091064,-90.69891357421875
88,2173831376,-57.57105636596680,0.76387727260590,-9.21956157684326,-3.40570354461670,-7.11053895950317,7.80238103866577,104.54929351806641,6.61242723464966,-91.84172058105469
89,2173848043,-56.46277999877930,-0.49693751335144,-10.12672328948975,-3.48612761497498,-6.67451477050781,7.99024009704590,66.17576599121094,4.28261327743530,-92.55606842041016
90,2173864710,-56.09569549560547,-1.76088285446167,-11.05254459381104,-3.62719440460205,-6.95885372161865,7.72430086135864,20.46156120300293,3.88334941864014,-93.39740753173828
91,2173881377,-56.55489349365234,-3.02954721450806,-12.00760936737061,-3.79591012001038,-7.19294023513794,7.88720178604126,-30.43202018737793,5.21919202804565,-94.61157989501953
92,2173898044,-57.88666152954102,-4.29427766799927,-12.97383785247803,-3.60747289657593,-6.99257659912109,7.46128749847412,-84.10673522949219,7.32493066787720,-94.67689514160156
93,2173914711,-60.06933593750000,-5.56379938125610,-13.94159030914307,-3.02855134010315,-6.45160293579102,7.16489410400391,-136.46231079101562,10.07708358764648,-94.68408966064453
94,2173931378,-63.06845855712891,-6.87787342071533,-14.90732479095459,-2.09608817100525,-5.89089584350586,7.32635211944580,-186.75146484375000,12.87478733062744,-96.39413452148438
95,2173948045,-66.63603210449219,-8.23221588134766,-15.87776851654053,-1.20420277118683,-7.80655908584595,7.62160396575928,-222.26057434082031,17.49002456665039,-97.75940704345703
96,2173964712,-70.14807128906250,-9.70651912689209,-16.83032417297363,-0.76676440238953,-9.71236801147461,7.67618417739868,-220.20727539062500,19.69413375854492,-102.73002624511719
97,2173981379,-73.22743988037109,-11.26439380645752,-17.73881149291992,0.06725451350212,-10.31343555450439,6.75901937484741,-195.28372192382812,21.31143760681152,-105.30181121826172
98,2173998046,-75.75171661376953,-12.86187839508057,-18.56683349609375,0.55168050527573,-9.43380260467529,6.42713832855225,-162.46354675292969,20.99250984191895,-105.09020996093750
99,2174014713,-77.69888305664062,-14.47838115692139,-19.25413322448730,0.10407359898090,-8.05529403686523,7.12391901016235,-127.23172760009766,16.54218101501465,-103.35157012939453
100,2174031380,-79.40943145751953,-16.04105377197266,-19.77965164184570,0.29098740220070,-7.16396713256836,7.07052659988403,-111.62968444824219,11.02447700500488,-97.70250701904297
101,2174048047,-80.92576599121094,-17.55799102783203,-20.15990447998047,0.90120214223862,-6.45581626892090,6.46092033386230,-98.31841278076172,5.79295587539673,-93.19428253173828
102,2174064714,-82.26879119873047,-19.02640151977539,-20.42763519287109,1.44780755043030,-4.85552453994751,5.24677324295044,-86.40680694580078,2.01839041709900,-89.18115234375000
103,2174081381,-83.56599426269531,-20.39633750915527,-20.61036491394043,1.51940572261810,-4.74573945999146,4.24907350540161,-82.35115814208984,-0.08833604305983,-82.63613891601562
104,2174098048,-84.86182403564453,-21.68908500671387,-20.71793746948242,1.83937215805054,-6.22399616241455,2.93612051010132,-80.91355133056641,-2.02841114997864,-77.57339477539062
105,2174114715,-86.16149139404297,-22.93853759765625,-20.79313468933105,2.16930127143860,-7.82331132888794,1.67187261581421,-80.55502319335938,-1.90879118442535,-74.86381530761719
106,2174131382,-87.45635223388672,-24.14214134216309,-20.87825965881348,2.97746109962463,-7.70036840438843,1.09625995159149,-80.59638214111328,0.45503485202789,-72.17297363281250
107,2174148049,-88.79630279541016,-25.30076980590820,-20.96299934387207,3.41760420799255,-6.88704824447632,1.08991289138794,-83.39179992675781,2.14779067039490,-69.44187164306641
108,2174164716,-90.20161437988281,-26.39244461059570,-21.04135131835938,3.73635482788086,-6.12244987487793,1.39056622982025,-87.23660278320312,3.46884703636169,-65.34357452392578
109,2174181383,-91.68325805664062,-27.41386985778809,-21.09937667846680,4.36633110046387,-5.66219758987427,1.36850953102112,-91.34879302978516,3.92466044425964,-61.02779388427734
110,2174198050,-93.21643066406250,-28.37002182006836,-21.13424301147461,5.15978336334229,-5.72226190567017,1.22522974014282,-93.85109710693359,4.11468839645386,-57.02722549438477
111,2174214717,-94.77899169921875,-29.26292037963867,-21.17030334472656,5.90877342224121,-5.51560068130493,1.05211758613586,-95.68775939941406,5.44766759872437,-53.08348464965820
112,2174231384,-96.38541412353516,-30.10879516601562,-21.21610069274902,6.16409492492676,-5.53516530990601,0.68782722949982,-98.64293670654297,7.13216495513916,-50.02926635742188
113,2174248051,-98.06014251708984,-30.88954162597656,-21.26000404357910,6.20195865631104,-5.74664926528931,0.37512275576591,-102.72062683105469,7.96290874481201,-45.91445159912109
114,2174264718,-99.82808685302734,-31.61117362976074,-21.29889869689941,6.33195781707764,-5.92649984359741,0.10829141736031,-108.19350433349609,8.52494144439697,-42.16709518432617
115,2174281385,-101.67771911621094,-32.29188537597656,-21.34657096862793,6.53591489791870,-6.20538949966431,-0.44696295261383,-113.40010833740234,9.82952976226807,-39.35974502563477
116,2174298052,-103.57787322998047,-32.94132232666016,-21.41087341308594,6.83192443847656,-5.87054777145386,-0.65636020898819,-116.99644470214844,11.51550960540771,-36.98302459716797
117,2174314719,-105.50884246826172,-33.56642913818359,-21.48844146728516,7.17293262481689,-5.54043483734131,-0.87128740549088,-119.31866455078125,13.01346778869629,-34.97610473632812
118,2174331386,-107.44689178466797,-34.13736343383789,-21.55808448791504,7.23609685897827,-5.64215660095215,-1.02952897548676,-119.51750946044922,12.86935997009277,-31.49148178100586
119,2174348053,-109.37825775146484,-34.66019439697266,-21.61650657653809,7.33324241638184,-5.86997079849243,-1.35310673713684,-118.77137756347656,12.47901058197021,-28.45457267761230
120,2174364720,-111.28656768798828,-35.15906524658203,-21.67661285400391,7.29793214797974,-6.06213617324829,-1.65205085277557,-117.46695709228516,12.99466609954834,-26.62580108642578
121,2174381387,-113.18312072753906,-35.63955307006836,-21.74146461486816,7.11156177520752,-5.65965747833252,-1.87914347648621,-116.95303344726562,13.66449069976807,-25.05390739440918
122,2174398054,-115.10044860839844,-36.09535980224609,-21.80163192749023,6.98051166534424,-4.94716405868530,-1.76656270027161,-118.05815124511719,13.67257404327393,-23.31367301940918
123,2174414721,-117.06038665771484,-36.51578903198242,-21.85383415222168,7.00831651687622,-4.32656145095825,-1.71907210350037,-120.35279846191406,13.16885566711426,-21.08451652526855
124,2174431388,-119.07000732421875,-36.89390945434570,-21.89527130126953,6.99816799163818,-4.08498668670654,-1.88726747035980,-122.96519470214844,12.23948001861572,-18.59798431396484
125,2174448055,-121.12938690185547,-37.23177719116211,-21.92512893676758,6.98135614395142,-4.24656248092651,-2.08635807037354,-125.54095458984375,11.20080280303955,-16.32102775573730
126,2174464722,-123.22250366210938,-37.54370117187500,-21.94142913818359,6.93722438812256,-4.53132486343384,-2.43381881713867,-127.07863616943359,10.41677665710449,-14.91031837463379
127,2174481389,-125.33077239990234,-37.82594299316406,-21.94281196594238,6.65678405761719,-4.80616950988770,-2.91980504989624,-127.44022369384766,9.37321090698242,-13.42941665649414
128,2174498056,-127.43921661376953,-38.08068847656250,-21.93191528320312,6.49275922775269,-5.03214311599731,-3.45171785354614,-126.99729919433594,8.43151378631592,-12.07441902160645
129,2174514723,-129.53364562988281,-38.31813049316406,-21.90420722961426,6.22693967819214,-5.46758270263672,-4.23714637756348,-125.52866363525391,7.62032842636108,-11.42457294464111
130,2174531390,-131.58139038085938,-38.54367446899414,-21.85859680175781,6.14287614822388,-5.63902807235718,-4.94355201721191,-122.05014038085938,6.95053482055664,-11.13613414764404
131,2174548057,-133.56379699707031,-38.77078628540039,-21.78751754760742,6.14564037322998,-5.51767873764038,-5.51932668685913,-117.16464233398438,6.55014753341675,-11.75214385986328
132,2174564724,-135.45661926269531,-38.99985504150391,-21.68812370300293,6.24793386459351,-5.05007457733154,-5.91533231735229,-110.70707702636719,6.11791944503784,-12.51988315582275
133,2174581391,-137.24612426757812,-39.21767807006836,-21.56323432922363,6.37266349792480,-4.61077547073364,-6.10267162322998,-103.51505279541016,5.24433135986328,-12.69511508941650
134,2174598058,-138.92781066894531,-39.41710281372070,-21.41317176818848,6.44879817962646,-4.32462024688721,-6.29572200775146,-96.05751037597656,4.05927991867065,-12.64246463775635
135,2174614725,-140.49816894531250,-39.59999084472656,-21.23711395263672,6.40862846374512,-4.13263845443726,-6.65489053726196,-88.35316467285156,2.91605615615845,-12.77381038665771
136,2174631392,-141.93064880371094,-39.76995849609375,-21.05178833007812,6.38041782379150,-3.91224288940430,-6.93886995315552,-79.68989562988281,2.41179180145264,-12.51702022552490
137,2174648059,-143.22720336914062,-39.93384170532227,-20.85569000244141,6.46947717666626,-3.73479390144348,-7.19964170455933,-71.08428192138672,2.15176248550415,-12.60332679748535
138,2174664726,-144.38894653320312,-40.08340454101562,-20.65346336364746,6.37087345123291,-3.66699171066284,-7.22360515594482,-62.72027587890625,1.59470140933990,-12.24900054931641
139,2174681393,-145.40304565429688,-40.21344757080078,-20.45188140869141,6.59110069274902,-3.54699611663818,-7.04188013076782,-53.85379028320312,0.91650241613388,-11.49685478210449
140,2174698060,-146.26734924316406,-40.33320617675781,-20.24501609802246,6.44401216506958,-3.63938426971436,-6.80884170532227,-44.63149642944336,0.48341128230095,-11.30949878692627
141,2174714727,-146.94517517089844,-40.44022369384766,-20.03949928283691,6.57118606567383,-3.69090056419373,-6.46660327911377,-33.46756362915039,0.05021391808987,-10.81158351898193
142,2174731394,-147.43441772460938,-40.52597427368164,-19.83321380615234,6.59218788146973,-3.85801148414612,-6.14836120605469,-22.10587501525879,-0.91525262594223,-10.12999153137207
143,2174748061,-147.74771118164062,-40.58777618408203,-19.62129783630371,6.64473199844360,-3.96303057670593,-5.91406726837158,-11.31116008758545,-2.18729424476624,-9.57233715057373
144,2174764728,-147.90422058105469,-40.63529205322266,-19.40735435485840,6.61124944686890,-4.05629491806030,-5.80867576599121,-1.81621623039246,-2.92084097862244,-9.19444274902344
145,2174781395,-147.93872070312500,-40.67939758300781,-19.18479537963867,6.47070598602295,-4.02949905395508,-5.71095848083496,5.84870195388794,-3.28662991523743,-9.41381835937500
146,2174798062,-147.89411926269531,-40.71852111816406,-18.95399665832520,6.40575408935547,-3.92640042304993,-5.64801692962646,10.92213916778564,-3.73879098892212,-9.56606769561768
147,2174814729,-147.79548645019531,-40.74908447265625,-18.72459793090820,6.59384679794312,-3.89843392372131,-5.70105838775635,14.11414337158203,-4.15603637695312,-9.22660064697266
148,2174831396,-147.67321777343750,-40.77470779418945,-18.49728584289551,6.58856868743896,-3.91015005111694,-5.79127359390259,15.45694732666016,-4.37779808044434,-8.97561454772949
149,2174848063,-147.55044555664062,-40.80761718750000,-18.26529693603516,6.44415950775146,-4.00539302825928,-5.87582015991211,15.67416381835938,-4.14460086822510,-9.37149333953857
150,2174864730,-147.43498229980469,-40.84933853149414,-18.03232002258301,6.44414138793945,-3.83689427375793,-5.83316373825073,15.28483295440674,-3.74347352981567,-9.68198966979980
151,2174881397,-147.33784484863281,-40.89764785766602,-17.80372238159180,6.46495199203491,-3.65364336967468,-5.65074253082275,14.02050971984863,-3.32224631309509,-9.71108531951904
152,2174898064,-147.26441955566406,-40.94359588623047,-17.58556556701660,6.54468202590942,-3.67588806152344,-5.66916084289551,12.19906425476074,-3.20018148422241,-9.22160530090332
153,2174914731,-147.21011352539062,-40.98281097412109,-17.37998580932617,6.61729907989502,-3.76236653327942,-5.92371892929077,10.56526565551758,-3.24413228034973,-8.51042652130127
154,2174931398,-147.14984130859375,-41.02655410766602,-17.19089698791504,6.59755516052246,-3.85035634040833,-6.18101310729980,10.28334522247314,-2.61897683143616,-8.01909828186035
155,2174948065,-147.07321166992188,-41.08877563476562,-17.01276206970215,6.51644325256348,-3.84881567955017,-6.12021541595459,10.84382820129395,-1.42906153202057,-8.19354629516602
156,2174964732,-146.98243713378906,-41.16161727905273,-16.84321594238281,6.55815792083740,-3.67569255828857,-5.83697509765625,11.36495208740234,-0.68998736143112,-8.20178794860840
157,2174981399,-146.89088439941406,-41.23093414306641,-16.69071197509766,6.68538570404053,-3.51170730590820,-5.62893533706665,10.74896430969238,-0.46091994643211,-7.43067646026611
158,2174998066,-146.80773925781250,-41.28972625732422,-16.55724143981934,6.77341890335083,-3.55382776260376,-5.66033649444580,9.50362777709961,-0.53214246034622,-6.35727930068970
159,2175014733,-146.72734069824219,-41.34933853149414,-16.43918228149414,6.67566061019897,-3.69720363616943,-5.88684129714966,8.73401546478271,-0.12291537970304,-5.79089164733887
160,2175031400,-146.62823486328125,-41.42089843750000,-16.33911323547363,6.65847492218018,-3.73746371269226,-5.93635511398315,9.15332317352295,0.91115289926529,-5.50032901763916
