sep=,
DeviceTag:,Xsens DOT 1
FirmwareVersion:,2.2.1
AppVersion:,2023.6.0
StartTime: ,2023-12-12_15:45:17_000 CET
© Movella Technologies B. V. 2005-2023

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
0,2172348013,89.53233337402344,22.03617858886719,18.40717124938965,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000
1,2172364680,89.61968231201172,21.47946166992188,18.52459526062012,-2.56090545654297,9.29200839996338,0.53958350419998,2.75013566017151,6.31323432922363,32.24941635131836
2,2172381347,89.79823303222656,20.85019111633301,18.63027381896973,-2.13423109054565,9.16319656372070,0.88949263095856,8.54605388641357,5.73747873306274,36.57724761962891
3,2172398014,90.19509887695312,20.14742279052734,18.73633003234863,-2.42096090316772,9.18617725372314,1.02029728889465,21.71219062805176,5.97154331207275,40.94738388061523
4,2172414681,90.81897735595703,19.37349128723145,18.84878921508789,-2.81296658515930,8.92613697052002,0.66083681583405,35.28600311279297,6.77389526367188,45.15288543701172
5,2172431348,91.58270263671875,18.53344726562500,18.96928405761719,-2.83730888366699,9.12578010559082,0.30841842293739,43.61574935913086,7.89949989318848,49.02013778686523
6,2172448015,92.43838500976562,17.62847518920898,19.10132789611816,-2.53462958335876,8.85910320281982,0.11572562903166,49.02530288696289,9.43736553192139,52.77109909057617
7,2172464682,93.42115783691406,16.65237617492676,19.24945068359375,-2.09124493598938,8.70347785949707,0.39535632729530,56.49166107177734,11.47297382354736,56.82418060302734
8,2172481349,94.53652191162109,15.60021018981934,19.41736412048340,-1.75941836833954,9.22961235046387,0.29694086313248,64.27356719970703,14.02916526794434,61.07168579101562
9,2172498016,95.65291595458984,14.47675991058350,19.59320449829102,-1.54286813735962,9.86367416381836,0.37741234898567,64.40418243408203,16.12333869934082,64.99550628662109
10,2172514683,96.58115386962891,13.29165744781494,19.75865364074707,-1.55279505252838,10.02079963684082,0.06166075915098,53.47927474975586,17.14002609252930,68.42655181884766
11,2172531350,97.20697021484375,12.04825878143311,19.89886474609375,-1.54579150676727,9.86161994934082,0.06954228132963,35.87956619262695,17.07782554626465,71.82597351074219
12,2172548017,97.60583496093750,10.74794769287109,20.00925064086914,-1.29711818695068,9.28126716613770,-0.24952284991741,22.80886077880859,16.46301460266113,75.27453613281250
