sep=,
DeviceTag:,Dot6_blanc
FirmwareVersion:,2.4.0
AppVersion:,2023.6.0
StartTime: ,2023-12-12_15:45:17_000 CET
© Movella Technologies B. V. 2005-2023

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
31,2172881357,115.40246582031250,-13.50356864929199,18.94304466247559,1.80035114288330,7.70348310470581,-3.52514028549194,15.19444274902344,4.22303962707520,-7.19846343994141
32,2172898024,115.45458221435547,-13.39526367187500,19.05349540710449,1.43755698204041,8.53682041168213,-3.13670253753662,5.36622190475464,1.58739900588989,-9.41047477722168
33,2172914691,115.46961212158203,-13.26432228088379,19.11728668212891,1.13424706459045,9.22393035888672,-2.89874553680420,2.48649406433105,-1.45644724369049,-9.46172332763672
34,2172931358,115.51216125488281,-13.12197303771973,19.13681793212891,1.10978281497955,9.27417755126953,-3.13807845115662,3.53291511535645,-4.08650159835815,-8.95823192596436
35,2172948025,115.64887237548828,-12.96698474884033,19.12651062011719,1.40548276901245,9.03372955322266,-3.75418758392334,8.78206253051758,-5.99353551864624,-8.87599086761475
36,2172964692,115.89154815673828,-12.80311965942383,19.10475730895996,1.57445383071899,9.01802062988281,-4.08757972717285,14.98962593078613,-6.85283899307251,-9.04363632202148
37,2172981359,116.18214416503906,-12.63347244262695,19.07353210449219,1.67829954624176,9.24911212921143,-3.92010974884033,17.74225234985352,-7.54071569442749,-9.08182239532471
38,2172998026,116.47475433349609,-12.47263717651367,19.02281379699707,1.78662574291229,9.50391387939453,-3.62128305435181,17.61869812011719,-8.37071132659912,-8.06507492065430
39,2173014693,116.73983001708984,-12.33824062347412,18.94663047790527,1.88301515579224,9.35224437713623,-3.71496391296387,15.65012359619141,-9.02878952026367,-5.94043207168579
40,2173031360,116.92195129394531,-12.23129558563232,18.85266876220703,2.07256984710693,8.94341564178467,-3.96281194686890,10.46175861358643,-9.23734855651855,-3.96787714958191
41,2173048027,116.93831634521484,-12.14826488494873,18.75655746459961,2.16168451309204,8.69732952117920,-4.20505142211914,0.49783420562744,-8.70867347717285,-2.61560177803040
42,2173064694,116.79175567626953,-12.08821582794189,18.65932464599609,2.24065899848938,8.56295013427734,-3.99147343635559,-9.28392410278320,-8.14372253417969,-1.36454927921295
43,2173081361,116.54816436767578,-12.05714893341064,18.54308128356934,2.53149461746216,8.57375812530518,-3.92783284187317,-15.33920955657959,-8.35837268829346,0.66454774141312
44,2173098028,116.29268646240234,-12.04876327514648,18.40402603149414,2.93157696723938,8.56753540039062,-4.03433895111084,-16.33715057373047,-8.96001815795898,2.44523453712463
45,2173114695,116.06378173828125,-12.06086349487305,18.25186538696289,3.12933039665222,8.31836605072021,-4.13244628906250,-14.90623092651367,-9.12346458435059,3.84781265258789
46,2173131362,115.84125518798828,-12.08719062805176,18.09537887573242,3.08793306350708,8.35091114044189,-4.02191543579102,-14.58351993560791,-8.99957466125488,4.68734645843506
47,2173148029,115.61852264404297,-12.12386322021484,17.93463325500488,3.10391664505005,8.65075302124023,-3.62460923194885,-14.65732669830322,-8.97806262969971,5.31671571731567
48,2173164696,115.41822052001953,-12.17468166351318,17.75653457641602,3.13977599143982,9.01065349578857,-3.22910165786743,-13.53598594665527,-9.55589580535889,6.48382282257080
49,2173181363,115.33930206298828,-12.23492527008057,17.55508804321289,3.22038531303406,8.99763584136963,-3.18276953697205,-6.55263566970825,-10.57248783111572,7.55413818359375
50,2173198030,115.34552001953125,-12.30469131469727,17.34822654724121,3.32455921173096,8.75969696044922,-3.19179081916809,-1.52624285221100,-10.62292003631592,8.19240760803223
51,2173214697,115.40769958496094,-12.37927818298340,17.13758468627930,3.29176640510559,8.82495117187500,-3.33370566368103,1.77341151237488,-10.69631004333496,8.54226207733154
52,2173231364,115.48584747314453,-12.47099018096924,16.92555236816406,3.18435907363892,9.05505657196045,-3.25235795974731,2.69833803176880,-10.32036876678467,9.50837421417236
53,2173248031,115.57290649414062,-12.58946037292480,16.71503639221191,3.02018094062805,9.14542579650879,-3.15046763420105,3.23315763473511,-9.53444290161133,10.92213439941406
54,2173264698,115.66152191162109,-12.72458171844482,16.50247192382812,2.84480428695679,8.93881988525391,-3.11310863494873,3.27844095230103,-9.19355106353760,11.88153553009033
55,2173281365,115.73518371582031,-12.87088203430176,16.28858375549316,2.66484117507935,8.69384574890137,-3.42204546928406,2.33671259880066,-8.95375347137451,12.52257251739502
56,2173298032,115.78039550781250,-13.02577781677246,16.08715820312500,2.55722093582153,8.36761093139648,-3.56744122505188,0.76811897754669,-8.05327892303467,12.67018222808838
57,2173314699,115.79449462890625,-13.17361450195312,15.89676189422607,2.43157196044922,8.10308933258057,-3.66041898727417,-0.97953909635544,-7.64573431015015,12.00599861145020
58,2173331366,115.81283569335938,-13.31484222412109,15.71125507354736,2.18452572822571,8.01162433624268,-3.70752143859863,-0.68761169910431,-7.55203676223755,11.52148914337158
59,2173348033,115.84319305419922,-13.44830989837646,15.52101421356201,2.08744740486145,7.92507314682007,-3.71585226058960,-0.06157296150923,-7.99539232254028,11.22228050231934
60,2173364700,115.87979125976562,-13.55569934844971,15.33211135864258,2.00470137596130,7.80580234527588,-3.76075053215027,0.30793520808220,-8.59370613098145,9.78212833404541
61,2173381367,115.91587829589844,-13.63267803192139,15.14931392669678,1.98463881015778,7.74677991867065,-3.88095784187317,0.34240993857384,-9.06140518188477,7.98784208297729
62,2173398034,115.89507293701172,-13.68299198150635,14.97099590301514,1.93618118762970,8.04612541198730,-3.85447740554810,-3.02251791954041,-9.51933670043945,6.43568706512451
63,2173414701,115.78191375732422,-13.71401214599609,14.78535842895508,1.86218798160553,8.32369232177734,-3.57544612884521,-8.67888259887695,-10.41602706909180,5.57140016555786
64,2173431368,115.63034820556641,-13.71850013732910,14.58060646057129,1.86078238487244,8.15688991546631,-3.59616732597351,-11.25703620910645,-12.12191390991211,4.60123062133789
65,2173448035,115.51541137695312,-13.68112564086914,14.35441303253174,1.99698853492737,7.70956993103027,-3.78148317337036,-9.36091327667236,-14.34561252593994,2.85221433639526
66,2173464702,115.45943450927734,-13.57808589935303,14.11530685424805,2.22638177871704,7.38504552841187,-3.84970712661743,-5.99395418167114,-16.72767066955566,-0.39809855818748
67,2173481369,115.42506408691406,-13.40415573120117,13.86041736602783,2.25775575637817,7.54307699203491,-3.75481915473938,-4.89034271240234,-19.39349174499512,-3.85440993309021
68,2173498036,115.31398773193359,-13.16217899322510,13.57341098785400,2.29198431968689,8.46203804016113,-3.40744996070862,-9.88678073883057,-22.84706687927246,-6.75883531570435
69,2173514703,115.02992248535156,-12.86173248291016,13.23851203918457,2.25972819328308,9.44730949401855,-2.75062394142151,-20.83019447326660,-26.86627578735352,-8.81161403656006
70,2173531370,114.65587615966797,-12.48566436767578,12.82423305511475,2.16276717185974,9.79204273223877,-2.59528779983521,-27.14813804626465,-32.96765136718750,-11.11470699310303
71,2173548037,114.37062835693359,-12.02395820617676,12.31672477722168,1.95431363582611,9.53678989410400,-2.76525878906250,-22.82130622863770,-40.04660415649414,-13.68673133850098
72,2173564704,114.38829040527344,-11.48423194885254,11.71431350708008,1.64244091510773,9.09147930145264,-3.09503746032715,-5.54084444046021,-47.07839584350586,-15.71640014648438
73,2173581371,114.74787902832031,-10.86010932922363,11.01976490020752,1.60675024986267,8.47639942169189,-3.21974611282349,14.26838111877441,-54.22647476196289,-17.88912010192871
74,2173598038,115.32326507568359,-10.15061092376709,10.26430702209473,1.86721420288086,7.81160497665405,-3.70827269554138,27.02713012695312,-59.86937332153320,-20.54115104675293
75,2173614705,115.98387908935547,-9.37017154693604,9.47517299652100,1.82498693466187,7.42017745971680,-4.00770807266235,32.37216186523438,-63.80989456176758,-22.84430694580078
76,2173631372,116.74387359619141,-8.52573490142822,8.63411808013916,1.57082939147949,7.55104207992554,-3.98257112503052,38.50767135620117,-68.63691711425781,-24.10258483886719
77,2173648039,117.58068084716797,-7.63877105712891,7.73932409286499,1.85963547229767,8.00193691253662,-3.50027298927307,43.40903091430664,-73.06200408935547,-23.92916488647461
78,2173664706,118.40725708007812,-6.71217536926270,6.79332971572876,1.81567525863647,8.67390918731689,-3.12623500823975,43.25589752197266,-77.29469299316406,-23.51198768615723
79,2173681373,118.95390319824219,-5.76107454299927,5.81343793869019,1.91064989566803,9.37945175170898,-3.02330303192139,27.16817092895508,-80.13597869873047,-22.87880325317383
80,2173698040,118.98040771484375,-4.79662132263184,4.82163715362549,2.05407857894897,9.62601566314697,-3.34804415702820,-3.11755394935608,-81.34236907958984,-22.80267524719238
81,2173714707,118.43430328369141,-3.82581233978271,3.81109070777893,2.10997223854065,9.58470916748047,-3.66635608673096,-36.54708099365234,-82.49018096923828,-22.93133926391602
82,2173731374,117.36444091796875,-2.84414887428284,2.79250097274780,1.81534361839294,9.53136825561523,-3.93848133087158,-66.96296691894531,-82.96019744873047,-24.40751838684082
83,2173748041,115.79527282714844,-1.85648787021637,1.76680874824524,1.45894241333008,9.40274810791016,-4.07823562622070,-95.88562774658203,-82.98166656494141,-26.40533638000488
84,2173764708,113.78072357177734,-0.84874826669693,0.74279665946960,1.10635590553284,9.39526557922363,-3.90790820121765,-121.53548431396484,-82.59027099609375,-30.07867813110352
85,2173781375,111.43328857421875,0.18449173867702,-0.26726895570755,0.80698633193970,9.26472568511963,-3.76363730430603,-140.41174316406250,-81.24906921386719,-34.88715362548828
86,2173798042,108.96754455566406,1.24646592140198,-1.25754225254059,0.51636540889740,9.04466152191162,-3.46700453758240,-146.42143249511719,-79.21690368652344,-40.25509643554688
87,2173814709,106.70039367675781,2.35148549079895,-2.22228884696960,0.45165473222733,8.49245357513428,-3.15534067153931,-133.43855285644531,-76.82662963867188,-46.37889099121094
88,2173831376,104.87993621826172,3.49500632286072,-3.16368293762207,0.57882183790207,7.83248472213745,-2.69703412055969,-105.58692932128906,-74.37944793701172,-51.66766357421875
89,2173848043,103.68186187744141,4.69737815856934,-4.09588527679443,0.72597849369049,7.51300430297852,-2.48470664024353,-67.14161682128906,-73.27970123291016,-57.15677261352539
90,2173864710,103.23155212402344,5.96136093139648,-5.03281974792480,0.83902579545975,7.55008888244629,-2.82607316970825,-21.06340980529785,-73.50183868408203,-61.74971771240234
91,2173881377,103.61076354980469,7.27943038940430,-5.96875143051147,1.03071630001068,7.83692693710327,-3.61887431144714,29.94196128845215,-74.02597808837891,-65.00872039794922
92,2173898044,104.86993408203125,8.64278411865234,-6.89867067337036,0.88040345907211,7.46474313735962,-4.85022354125977,83.96781921386719,-75.09751892089844,-66.74620056152344
93,2173914711,106.99340057373047,10.05016803741455,-7.78255081176758,0.32376444339752,5.53030729293823,-5.20682716369629,136.67849731445312,-74.92784881591797,-67.90161895751953
94,2173931378,109.94677734375000,11.54571723937988,-8.60344028472900,-0.70688146352768,4.06757593154907,-3.04672503471375,187.04901123046875,-75.77222442626953,-70.85972595214844
95,2173948045,113.44423675537109,13.19397640228271,-9.39835453033447,-1.78212785720825,6.44337797164917,-1.26968038082123,220.66195678710938,-81.32458496093750,-75.74301147460938
96,2173964712,116.85797882080078,14.87333679199219,-10.19387149810791,-2.34012699127197,9.32277393341064,-0.81616431474686,216.99554443359375,-86.22055816650391,-72.59918212890625
97,2173981379,119.84783935546875,16.59040260314941,-10.95505428314209,-3.33263850212097,9.14727306365967,-3.46780014038086,192.39100646972656,-89.10976409912109,-70.84854125976562
98,2173998046,122.29473114013672,18.31663131713867,-11.59667682647705,-3.68061757087708,8.59002113342285,-5.48104286193848,158.98469543457031,-86.40931701660156,-70.80929565429688
99,2174014713,124.20417785644531,19.98931121826172,-12.10798454284668,-3.08763933181763,8.60018348693848,-6.57184314727783,125.25257110595703,-80.76220703125000,-69.08397674560547
100,2174031380,125.86940765380859,21.62531852722168,-12.52152061462402,-3.07098293304443,8.44641780853271,-7.03701734542847,109.34018707275391,-76.85375976562500,-68.09724426269531
101,2174048047,127.32434082031250,23.18826484680176,-12.83011341094971,-3.32899928092957,8.12779426574707,-6.34089565277100,94.95679473876953,-71.17279815673828,-66.12317657470703
102,2174064714,128.61830139160156,24.67263603210449,-13.02269077301025,-3.52227401733398,6.79274082183838,-5.85584831237793,82.92437744140625,-64.64955139160156,-64.75188446044922
103,2174081381,129.89208984375000,26.09667015075684,-13.11587524414062,-3.36739516258240,6.67692470550537,-6.36412000656128,79.41744232177734,-59.50840759277344,-64.00150299072266
104,2174098048,131.17218017578125,27.45495605468750,-13.14928150177002,-3.64796018600464,7.19130611419678,-6.73781871795654,78.29486846923828,-55.86149597167969,-61.81847763061523
105,2174114715,132.45376586914062,28.74329376220703,-13.14890861511230,-3.87162876129150,7.89572668075562,-7.07656812667847,77.46668243408203,-53.07130050659180,-58.66434478759766
106,2174131382,133.75151062011719,29.97727966308594,-13.12854576110840,-4.52586746215820,7.69333553314209,-6.80390739440918,77.84601593017578,-51.37546539306641,-55.82584762573242
107,2174148049,135.10244750976562,31.14735984802246,-13.10688304901123,-4.80965089797974,7.02973890304565,-6.92447376251221,80.97512817382812,-49.91093826293945,-51.96274566650391
108,2174164716,136.53674316406250,32.27091598510742,-13.07500267028809,-4.96580934524536,6.60174369812012,-6.68290567398071,85.63091278076172,-48.78937530517578,-49.18857574462891
109,2174181383,138.04992675781250,33.34001541137695,-13.03285980224609,-5.47526597976685,6.23347949981689,-6.43548250198364,89.99687194824219,-47.27856826782227,-46.10759353637695
110,2174198050,139.61099243164062,34.34869003295898,-12.97943496704102,-6.12149524688721,6.23872947692871,-6.33282566070557,92.45516967773438,-45.39596939086914,-42.87728500366211
111,2174214717,141.21304321289062,35.29333114624023,-12.90349292755127,-6.70015287399292,6.12334394454956,-5.71909809112549,94.10029602050781,-42.88805389404297,-40.02691650390625
112,2174231384,142.87490844726562,36.16665267944336,-12.81535625457764,-6.86489105224609,5.78840494155884,-6.18153190612793,97.20620727539062,-40.26517868041992,-36.63245010375977
113,2174248051,144.61711120605469,36.99019622802734,-12.72379779815674,-6.89269733428955,5.45370340347290,-6.77308082580566,101.84573364257812,-38.82793045043945,-33.78910827636719
114,2174264718,146.45690917968750,37.77078628540039,-12.63351058959961,-6.95755577087402,5.25161409378052,-6.56246232986450,107.68544006347656,-37.76893997192383,-31.05516624450684
115,2174281385,148.38356018066406,38.50391387939453,-12.54309368133545,-7.13390636444092,4.92580509185791,-6.60772323608398,112.83747100830078,-36.36181640625000,-28.27695083618164
116,2174298052,150.37655639648438,39.19227600097656,-12.44512176513672,-7.34042167663574,4.45606565475464,-6.13038587570190,116.48206329345703,-34.80331802368164,-25.96389389038086
117,2174314719,152.41387939453125,39.83200073242188,-12.34049606323242,-7.66994285583496,3.89595174789429,-6.55407333374023,118.83559417724609,-32.97087097167969,-23.60594940185547
118,2174331386,154.46205139160156,40.43850326538086,-12.22939014434814,-7.72610282897949,3.72959709167480,-6.95183944702148,119.18582916259766,-31.85700607299805,-21.79751014709473
119,2174348053,156.49475097656250,41.00852966308594,-12.12162780761719,-7.77938795089722,3.61677765846252,-6.72731542587280,118.33845520019531,-30.67098617553711,-19.60728836059570
120,2174364720,158.50538635253906,41.54065704345703,-12.01254367828369,-7.71989440917969,3.36777043342590,-6.52838659286499,116.91162872314453,-29.19890594482422,-17.71095657348633
121,2174381387,160.51181030273438,42.03572463989258,-11.89814662933350,-7.52072572708130,2.70648694038391,-6.63776206970215,116.40649414062500,-27.61461257934570,-16.13068389892578
122,2174398054,162.54684448242188,42.49677658081055,-11.77483940124512,-7.36869573593140,2.05605626106262,-6.55417776107788,117.71864318847656,-26.08367729187012,-14.88641452789307
123,2174414721,164.63211059570312,42.92084503173828,-11.63411235809326,-7.33738994598389,1.51731503009796,-6.44018745422363,119.98094940185547,-24.23308563232422,-14.05817985534668
124,2174431388,166.77882385253906,43.30633163452148,-11.47232723236084,-7.31837654113770,1.12901687622070,-6.51380538940430,122.75697326660156,-22.23952484130859,-13.48451519012451
125,2174448055,168.98077392578125,43.65073776245117,-11.28879737854004,-7.30197048187256,1.01814448833466,-6.50841426849365,125.12460327148438,-20.10084342956543,-13.04747104644775
126,2174464722,171.22064208984375,43.95236968994141,-11.08532238006592,-7.27550077438354,0.91767776012421,-6.66632366180420,126.52259063720703,-17.88716697692871,-12.67582130432129
127,2174481389,173.47807312011719,44.21733474731445,-10.86648654937744,-7.02340602874756,0.72370892763138,-7.06108093261719,126.89094543457031,-16.07107543945312,-12.33697414398193
128,2174498056,175.74443054199219,44.45370101928711,-10.63384628295898,-6.88751554489136,0.44387078285217,-7.13547039031982,126.80317687988281,-14.75460243225098,-12.13574314117432
129,2174514723,177.99290466308594,44.66939544677734,-10.39253711700439,-6.68900728225708,0.05854687094688,-7.49338579177856,125.32243347167969,-13.93564701080322,-11.86356449127197
130,2174531390,-179.80117797851562,44.87165069580078,-10.13621902465820,-6.61834955215454,-0.50646591186523,-7.50847387313843,122.09918212890625,-13.54052162170410,-11.95170593261719
131,2174548057,-177.66268920898438,45.06090164184570,-9.86301994323730,-6.63519287109375,-1.12896597385406,-7.42468786239624,117.29373168945312,-13.19554805755615,-12.17745780944824
132,2174564724,-175.61976623535156,45.23747634887695,-9.57053947448730,-6.76330661773682,-1.83110094070435,-7.42334890365601,110.70051574707031,-12.88986682891846,-12.55200672149658
133,2174581391,-173.68103027343750,45.40266036987305,-9.25294494628906,-6.88219881057739,-2.28989982604980,-7.47221612930298,103.33208465576172,-12.71171855926514,-13.22383785247803
134,2174598058,-171.85203552246094,45.55494689941406,-8.91763877868652,-6.92941188812256,-2.47733283042908,-7.43977642059326,95.94500732421875,-12.43713760375977,-13.63422679901123
135,2174614725,-170.15223693847656,45.69369125366211,-8.58049011230469,-6.84719133377075,-2.61891531944275,-7.46593570709229,88.07018280029297,-12.03198432922363,-13.44739723205566
136,2174631392,-168.59245300292969,45.81875991821289,-8.23791599273682,-6.80098581314087,-2.75470137596130,-7.26132583618164,79.39950561523438,-11.62067604064941,-13.47251796722412
137,2174648059,-167.17887878417969,45.93129348754883,-7.90214633941650,-6.86497783660889,-2.89136719703674,-7.29518556594849,70.88292694091797,-11.14891624450684,-13.04444599151611
138,2174664726,-165.91271972656250,46.03524780273438,-7.57381582260132,-6.78544473648071,-2.99892115592957,-7.43573379516602,62.32755279541016,-10.85551452636719,-12.59895801544189
139,2174681393,-164.79406738281250,46.13258361816406,-7.24915409088135,-6.97545480728149,-2.88040924072266,-7.17338371276855,53.60460662841797,-10.67554187774658,-12.32135581970215
140,2174698060,-163.84094238281250,46.21638870239258,-6.93656539916992,-6.80699253082275,-2.58354926109314,-6.93607950210571,44.16972732543945,-9.95944690704346,-11.86129379272461
141,2174714727,-163.08242797851562,46.28421020507812,-6.63707685470581,-6.91772079467773,-2.19864416122437,-6.84469890594482,33.04399490356445,-9.04775238037109,-11.46364307403564
142,2174731394,-162.53141784667969,46.34190750122070,-6.35727834701538,-6.96224689483643,-1.95073747634888,-6.82074737548828,21.43314361572266,-8.34332942962646,-10.76098155975342
143,2174748061,-162.17822265625000,46.38969802856445,-6.09956121444702,-7.02632093429565,-1.82456803321838,-6.67899465560913,10.51305675506592,-7.57607650756836,-10.00374031066895
144,2174764728,-161.99220275878906,46.42848205566406,-5.85140037536621,-6.97782325744629,-1.81955397129059,-6.46705293655396,0.89372360706329,-6.98188495635986,-9.75930118560791
145,2174781395,-161.93775939941406,46.45838546752930,-5.60919141769409,-6.82101774215698,-1.78005313873291,-6.28607130050659,-6.74670982360840,-6.41156673431396,-9.67485809326172
146,2174798062,-161.97563171386719,46.48266220092773,-5.37506866455078,-6.79185152053833,-1.87966227531433,-6.40794372558594,-11.93715572357178,-5.98915147781372,-9.45803546905518
147,2174814729,-162.06217956542969,46.50546646118164,-5.13999891281128,-6.97453594207764,-1.92278254032135,-6.50843524932861,-14.90321540832520,-5.90283727645874,-9.52589893341064
148,2174831396,-162.16984558105469,46.53266525268555,-4.90596294403076,-6.96470975875854,-1.94083464145660,-6.35786819458008,-16.12687873840332,-6.12556695938110,-9.40997695922852
149,2174848063,-162.28225708007812,46.56222534179688,-4.67375135421753,-6.83363008499146,-2.02953505516052,-6.38816595077515,-16.33668708801270,-6.21653079986572,-9.29966354370117
150,2174864730,-162.38330078125000,46.59222793579102,-4.43790435791016,-6.81393814086914,-2.07733464241028,-6.30100202560425,-15.81742382049561,-6.26995849609375,-9.43858528137207
151,2174881397,-162.46163940429688,46.62326431274414,-4.19853687286377,-6.82227945327759,-1.84955263137817,-6.32288312911987,-14.61430454254150,-6.35477542877197,-9.56136035919189
152,2174898064,-162.51370239257812,46.65951538085938,-3.96775507926941,-6.89157199859619,-1.68792283535004,-6.55742883682251,-12.66815567016602,-6.53612375259399,-9.13265228271484
153,2174914731,-162.55194091796875,46.70530700683594,-3.75585532188416,-6.95731353759766,-1.64064407348633,-6.66973495483398,-11.01822185516357,-6.83749628067017,-8.21547412872314
154,2174931398,-162.58937072753906,46.75756072998047,-3.55484104156494,-6.91101551055908,-1.74164724349976,-6.44026517868042,-10.50039482116699,-7.06663799285889,-7.67204570770264
155,2174948065,-162.64855957031250,46.81057739257812,-3.36684513092041,-6.83284521102905,-1.75178825855255,-6.25275087356567,-11.24261283874512,-6.94272422790527,-7.14779281616211
156,2174964732,-162.72807312011719,46.86375808715820,-3.19417977333069,-6.87009286880493,-1.66416966915131,-6.37221193313599,-11.79778099060059,-6.75290775299072,-6.54453563690186
157,2174981399,-162.81037902832031,46.91998291015625,-3.03455543518066,-7.01304531097412,-1.59852147102356,-6.54641532897949,-11.39885044097900,-6.75861930847168,-5.98288774490356
158,2174998066,-162.88078308105469,46.98347091674805,-2.89421105384827,-7.07530832290649,-1.55757594108582,-6.52244186401367,-9.84393787384033,-6.93129873275757,-5.10250043869019
159,2175014733,-162.95329284667969,47.05039978027344,-2.77273559570312,-6.97686767578125,-1.57795083522797,-6.38065385818481,-9.14833545684814,-6.89504384994507,-4.30728960037231
160,2175031400,-163.04246520996094,47.11718368530273,-2.66695737838745,-6.93818950653076,-1.56351649761200,-6.25009632110596,-9.46051692962646,-6.68881177902222,-3.70014071464539
161,2175048067,-163.14982604980469,47.18244552612305,-2.57983088493347,-6.98635482788086,-1.52001070976257,-6.30368709564209,-9.73571205139160,-6.37382555007935,-3.00388455390930
162,2175064734,-163.26106262207031,47.25198364257812,-2.51592850685120,-7.08144235610962,-1.57257306575775,-6.51665163040161,-8.94835090637207,-6.33863306045532,-2.03212523460388
